A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,labels
0.05459631478167727,0.15394603260648812,0.042161497268832816,0.16681093508887962,0.04616780118054248,0.09242557368884026,0.07470878488676244,0.0,0.1841903162161594,0.05378653008131666,0.0943109375888487,0.13998878597397138,0.004369934833990123,0.14581067502043368,0.1239226830383883,0.12152413176557728,0.14726080169174702,0.20616929104044035,0.08941081036694305,0.15948864120877154,0.07524486488826881,0.16116065642286853,0.06079880927095077,0.055126837355972,0.13233970192890288,0.1594781344342966,0.03728706735862368,0.09175128383968616,0.05055412498647746,0.13194075501392746,0.17665627795056738,0.1797469608953745,0
0.3736890248836283,0.44288381104863656,0.3865093892165554,0.5146025793264496,0.15511561838657795,0.6993573915411739,0.9376102086354411,0.14705418749370122,0.7776652357137959,0.6420628457004247,0.940439483909698,0.789356177540421,0.05691417483738205,0.838945419078304,0.14597673840123823,0.7823342722433869,0.5531876086794129,0.5413538189458332,0.5017740535059639,0.5908146607713355,0.3674392821045463,0.6484274386849675,0.7866415967530249,0.27454026781506774,0.885999009010845,0.7710837552422287,0.8257889211891946,0.6486682309517737,0.18874551144020119,0.9555438901118188,0.44333468699284334,0.6159607792981576,1
0.21838525912670909,0.21167579483392115,0.2529689836129969,0.22241458011850618,0.1846712047221699,0.04621278684442012,0.07470878488676244,0.058571671511012925,0.131564511582971,0.10757306016263334,0.16975968765992766,0.18665171463196184,0.2396861300908591,0.10935800626532527,0.1652302440511844,0.12152413176557728,0.029452160338349402,0.0,0.044705405183471526,0.0,0.02508162162942294,0.09209180367021058,0.06079880927095077,0.16538051206791599,0.0,0.05315937814476554,0.13050473575518284,0.13762692575952923,0.13627447131640247,0.09424339643851962,0.011710438623014153,0.13481022067153087,0
0.10919262956335454,0.1154595244548661,0.14756524044091485,0.11120729005925309,0.1154195029513562,0.02310639342221006,0.07470878488676244,0.058571671511012925,0.10525160926637679,0.12550190352307222,0.16975968765992766,0.18665171463196184,0.10241834952435219,0.12758434064287946,0.0826151220255922,0.07291447905934637,0.14726080169174702,0.15462696828033026,0.13411621555041459,0.18607008141023346,0.15048972977653763,0.09209180367021058,0.04559910695321308,0.20213173697189735,0.026467940385780573,0.05315937814476554,0.1491482694344947,0.13762692575952923,0.20056473106384623,0.0753947171508157,0.07768877435403544,0.13481022067153087,0
0.13649078695419317,0.09621627037905507,0.10540374317208204,0.11120729005925309,0.04616780118054248,0.04621278684442012,0.13447581279617238,0.058571671511012925,0.1841903162161594,0.14343074688351115,0.15089750014215791,0.04666292865799046,0.023979617772062537,0.20048967815309632,0.0826151220255922,0.024304826353115455,0.0883564810150482,0.1202654197735902,0.11176351295867881,0.1329072010073096,0.07524486488826881,0.06906885275265795,0.13679732085963922,0.018375612451990667,0.18527558270046401,0.07087917085968738,0.18643533679311836,0.16056474671945076,0.029124038403996202,0.18848679287703923,0.04469960648852479,0.13481022067153087,0
0.0,0.1154595244548661,0.0,0.11120729005925309,0.0,0.09242557368884026,0.07470878488676244,0.0780955620146839,0.10525160926637679,0.05378653008131666,0.0943109375888487,0.13998878597397138,0.004369934833990123,0.14581067502043368,0.0,0.12152413176557728,0.11780864135339761,0.08590387126685015,0.13411621555041459,0.1329072010073096,0.10032648651769176,0.11511475458776324,0.10639791622416386,0.07350244980796267,0.13233970192890288,0.05315937814476554,0.09321766839655919,0.16056474671945076,0.0719842115689587,0.13194075501392746,0.27562378154709927,0.11234185055960906,0
0.05459631478167727,0.0,0.042161497268832816,0.027801822514813272,0.02308390059027124,0.09242557368884026,0.059767027909409944,0.19523890503670976,0.0,0.05378653008131666,0.13203531262438817,0.13998878597397138,0.12202803246242461,0.10935800626532527,0.0,0.12152413176557728,0.11780864135339761,0.03436154850674006,0.11176351295867881,0.10632576080584769,0.10032648651769176,0.11511475458776324,0.06079880927095077,0.110253674711944,0.10587176154312229,0.0354395854298437,0.11186120207587101,0.13762692575952923,0.17913464448136499,0.09424339643851962,0.07768877435403544,0.11234185055960906,0
0.08189447217251591,0.05772976222743305,0.08432299453766563,0.055603645029626544,0.02308390059027124,0.04621278684442012,0.13447581279617238,0.058571671511012925,0.1841903162161594,0.12550190352307222,0.15089750014215791,0.06999439298698569,0.023979617772062537,0.20048967815309632,0.0826151220255922,0.04860965270623091,0.11780864135339761,0.1718077425337003,0.11176351295867881,0.18607008141023346,0.10032648651769176,0.11511475458776324,0.12159761854190154,0.0,0.21174352308624458,0.0354395854298437,0.18643533679311836,0.13762692575952923,0.007693951821514947,0.1696381135893353,0.04469960648852479,0.13481022067153087,0
0.10919262956335454,0.21167579483392115,0.12648449180649846,0.22241458011850618,0.1154195029513562,0.09242557368884026,0.13447581279617238,0.058571671511012925,0.1578774138995652,0.05378653008131666,0.18862187517769738,0.13998878597397138,0.043589300710134955,0.21871601253065054,0.0413075610127961,0.12152413176557728,0.058904320676698804,0.13744619402696023,0.08941081036694305,0.15948864120877154,0.07524486488826881,0.09209180367021058,0.15199702317737693,0.055126837355972,0.15880764231468344,0.05315937814476554,0.18643533679311836,0.13762692575952923,0.05055412498647746,0.20733547216474316,0.04469960648852479,0.13481022067153087,0
0.10919262956335454,0.15394603260648812,0.12648449180649846,0.16681093508887962,0.1154195029513562,0.11553196711105031,0.059767027909409944,0.03904778100734195,0.10525160926637679,0.08964421680219446,0.0943109375888487,0.13998878597397138,0.14163771540049702,0.10935800626532527,0.0826151220255922,0.12152413176557728,0.2061651223684458,0.15462696828033026,0.20117432332562188,0.18607008141023346,0.17557135140596059,0.06906885275265795,0.06079880927095077,0.055126837355972,0.13233970192890288,0.10631875628953107,0.1491482694344947,0.16056474671945076,0.2219948176463275,0.11309207572622354,0.11067794221954608,0.13481022067153087,0
0.08189447217251591,0.1347027785306771,0.10540374317208204,0.13900911257406637,0.1154195029513562,0.13863836053326034,0.059767027909409944,0.11714334302202585,0.10525160926637679,0.03585768672087779,0.11317312510661842,0.09332585731598092,0.14163771540049702,0.09113167188777105,0.0826151220255922,0.07291447905934637,0.2061651223684458,0.15462696828033026,0.22352702591735762,0.18607008141023346,0.15048972977653763,0.023022950917552645,0.07599851158868846,0.055126837355972,0.13233970192890288,0.10631875628953107,0.1677918031138065,0.18350256767937229,0.17913464448136499,0.0753947171508157,0.07768877435403544,0.11234185055960906,0
0.19108710173587046,0.2501623029855432,0.16864598907533127,0.1946127576036929,0.1154195029513562,0.13863836053326034,0.014941756977352484,0.03904778100734195,0.052625804633188396,0.08964421680219446,0.05658656255330922,0.16332025030296662,0.12202803246242461,0.03645266875510842,0.0413075610127961,0.14582895811869273,0.2650694430451446,0.22335006529381038,0.2458797285090934,0.18607008141023346,0.15048972977653763,0.23022950917552648,0.0,0.110253674711944,0.052935880771561146,0.1417583417193748,0.0,0.16056474671945076,0.15770455789888374,0.018848679287703923,0.04469960648852479,0.13481022067153087,0
0.16378894434503183,0.17318928668229913,0.16864598907533127,0.22241458011850618,0.2308390059027124,0.06931918026663018,0.08965054186411492,0.0780955620146839,0.0789387069497826,0.05378653008131666,0.07544875007107896,0.13998878597397138,0.20046676421471427,0.14581067502043368,0.20653780506398048,0.07291447905934637,0.2650694430451446,0.18898851678707032,0.26823243110082917,0.21265152161169537,0.20065297303538351,0.023022950917552645,0.06079880927095077,0.07350244980796267,0.13233970192890288,0.10631875628953107,0.18643533679311836,0.20644038863929381,0.24342490422880875,0.09424339643851962,0.14366711008505673,0.13481022067153087,0
0.08189447217251591,0.019243254075811015,0.08432299453766563,0.08340546754443981,0.04616780118054248,0.09242557368884026,0.14941756977352486,0.0780955620146839,0.1578774138995652,0.05378653008131666,0.18862187517769738,0.13998878597397138,0.043589300710134955,0.20048967815309632,0.0413075610127961,0.12152413176557728,0.11780864135339761,0.1718077425337003,0.11176351295867881,0.18607008141023346,0.07524486488826881,0.04604590183510529,0.1823964278128523,0.018375612451990667,0.13233970192890288,0.08859896357460924,0.1677918031138065,0.11468910479960769,0.007693951821514947,0.13194075501392746,0.011710438623014153,0.13481022067153087,0
