A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,labels
0.5584030621806947,0.47299252965575944,0.15042334412678454,0.47317561088953763,0.496652217765821,0.36402378782727884,0.335811692142412,0.45997214563294986,0.43436597901516516,0.4582153873449166,0.31707622687030335,0.4890635862537538,0.431991364388739,0.3736834269600061,0.5111441968853059,0.4325846837082751,0.5334581380176638,0.5258070445290407,0.5264579695700518,0.3717109370624831,0.6079210195870787,0
0.5288657873628018,0.5286703448860265,0.15663655965091924,0.519676667021145,0.5439353532867787,0.36402378782727884,0.335811692142412,0.4878234227975183,0.43436597901516516,0.4582153873449166,0.28480987772656696,0.5856716927828282,0.4032070378243803,0.4821040210757255,0.48784119221311195,0.36953853745363896,0.5004844075466954,0.496563161773856,0.4933529184127862,0.3585304943588868,0.4929770808401184,0
0.5805560182941143,0.42514049086815725,0.15042334412678454,0.550479834404473,0.4411459280521754,0.36402378782727884,0.335811692142412,0.5236322077233919,0.38002634625331755,0.49441568663944324,0.32603910163245237,0.365734088557063,0.5654459693689475,0.3465782784310763,0.3713261688521422,0.36953853745363896,0.5279625162725025,0.5433533741821516,0.5264579695700518,0.3058087235445015,0.4929770808401184,0
0.5657873808851679,0.5070172101932878,0.511336781561811,0.5634445890500426,0.4794205118973907,0.36402378782727884,0.335811692142412,0.4838446689168656,0.4421287836954291,0.4582153873449166,0.32514281415623747,0.48084161974064105,0.431991364388739,0.3616366942804818,0.39462917352433613,0.36953853745363896,0.47850192056604984,0.502411938324893,0.4878354098865753,0.350622228736729,0.6079210195870787,0
0.4328696442046497,0.4822624111918266,0.15042334412678454,0.6078422671306885,0.5023852613349213,0.36402378782727884,0.5438188394659951,0.4400783762296867,0.49646841645727663,0.4582153873449166,0.2650915532498392,0.5527838267303773,0.4398416352699277,0.4760806547359633,0.3713261688521422,0.36953853745363896,0.5444493815079866,0.46731927901867126,0.46024786725552075,0.6379558796751287,0.4929770808401184,0
0.5436344247717482,0.5119101793418538,0.15097305968463462,0.4487126701563331,0.4411459280521754,0.36402378782727884,0.335811692142412,0.6390160702623181,0.37226354157305364,0.48407274398386424,0.28391359025035207,0.3595676136722285,0.5863800250521174,0.3616366942804818,0.3247201595077543,0.36953853745363896,0.5114756510370182,0.5375045976311146,0.5154229525176299,0.31108090062594007,0.4929770808401184,0
0.5805560182941143,0.3832432151859818,0.15042334412678454,0.5654680768544162,0.4994300111508278,0.36402378782727884,0.335811692142412,0.5594409926492656,0.36450073689278967,0.4685583300004957,0.32962425153731195,0.35751212204395033,0.5575956984877588,0.3254964962419087,0.3247201595077543,0.36953853745363896,0.5059800292918568,0.5082607148759299,0.49887042693899714,0.31108090062594007,0.6079210195870787,0
0.506712831249382,0.3832432151859818,0.15042334412678454,0.6025048421221962,0.619342348955116,0.36402378782727884,0.335811692142412,0.6032072853364445,0.4266031743349012,0.4582153873449166,0.26240269082119444,0.445898262059912,0.431991364388739,0.3104380803925032,0.48784119221311195,0.36953853745363896,0.45102381184024287,0.4088315135083018,0.4326603246244662,0.38225529122536017,0.6079210195870787,0
0.5657873808851679,0.3832432151859818,0.15309800654579633,0.5874422674466084,0.5185812383899624,0.36402378782727884,0.335811692142412,0.6032072853364445,0.4809428070967488,0.4582153873449166,0.26419526577362423,0.4972855527668665,0.421524336547154,0.3736834269600061,0.3480231641799482,0.36953853745363896,0.47850192056604984,0.43807539626348657,0.45473035872930984,0.36907484852176387,0.4929770808401184,0
0.5879403369985876,0.3832432151859818,0.15042334412678454,0.5996411853116931,0.4411459280521754,0.36402378782727884,0.335811692142412,0.5435259771266551,0.37226354157305364,0.571987756556286,0.33948341377567587,0.36984507181361936,0.560212455448155,0.3465782784310763,0.3480231641799482,0.4325846837082751,0.5389537597628252,0.5492021507331886,0.5319754780962627,0.3084448120852208,0.6079210195870787,0
