A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,labels
0.493304137016996,0.558813263281596,0.3779525594727278,0.634579894216256,0.35378445407525,0.6560775908730279,0.3393707645696931,0.6407083753142125,0.3708161794567846,0.5634240044369638,0.3569308222005576,0.5532752393616651,0.359242125969179,0.46580513692832753,0.4217049829743399,0.4523211235241167,0.45163805667661133,0.5131530612741488,0.5115855446914245,0.3928356339775537,0.5607219907169978,0.3657670011886014,0.5961426044030653,0.40480851397914086,0.5824121218612762,0.4078146195456862,0.560600503735726,0.4719698387665726,0.514667011329929,0.550337336009031,0.5182543952798021,0.5984990205491294,0
0.4965820972190587,0.5503082337324239,0.382931352756482,0.6110857471420376,0.39859311910684486,0.6714915008558893,0.3477985192243458,0.6107154585617367,0.41129291432235404,0.5514053378394653,0.4442547078964873,0.5347654286148085,0.4125623445801749,0.4694398809087519,0.4444883129311458,0.4903658536011844,0.4758053318439578,0.5620422426277563,0.45113607164077196,0.5004082690291717,0.5353749225221203,0.3994553639888327,0.5619968397179844,0.41766452955366806,0.5408256004745415,0.40117385821413354,0.5234642438968966,0.4513438434868165,0.4951439963401795,0.5192506505018233,0.5194939267125719,0.599589285300309,0
0.5279500461555772,0.5118487240635743,0.4700973903959394,0.5614634189995892,0.49885516525618445,0.5952974972910187,0.5034919238158941,0.6032678667655375,0.5552692326472141,0.5818979681711254,0.5222941892836959,0.6178404262109009,0.5179189114716983,0.6160315866109702,0.5164099962837176,0.6148107405238423,0.4815286240371456,0.6961343885513986,0.49554717669995,0.617821954313261,0.4872430375327668,0.5666820955146912,0.4833014870369,0.5378868632276058,0.40879447706463556,0.5030540013482457,0.34826618910980733,0.4967331304602154,0.32464524214309715,0.5299791492678572,0.34864359572042464,0.5284807763127826,0
0.5289006864081638,0.5157888266490849,0.498526406203815,0.15170630180727018,0.5690240157578643,0.42158146737118585,0.631119237898419,0.407866740751953,0.7079741696130532,0.43958725976749674,0.7171781092511341,0.4006812843326416,0.7405682877589541,0.41691795082713917,0.7483009340253806,0.43056421760804936,0.6810148197006369,0.5433944640517308,0.7645551472306276,0.5215327980602582,0.7363913390919692,0.5137897967720851,0.7336409198485148,0.5082134155780481,0.700173816455715,0.4901333691962239,0.6547630988988384,0.5229647389732601,0.6136954157177498,0.5439059723002423,0.621461996399439,0.5627851254001665,0
0.27285098038205546,0.4663364022358676,0.15952260082341901,0.49018130202906174,0.23316560356138727,0.5629738529081383,0.3076744248938262,0.30274351512652214,0.36504862513618197,0.38848851141592344,0.39934281364564306,0.43926386018163843,0.4979418057614065,0.3274488120538567,0.5499850364267908,0.3885826392653987,0.5793339204458692,0.5395937939267019,0.6532279384873532,0.4875196817509381,0.6289402316343673,0.4629474467750563,0.6145131139845175,0.5530754632016,0.5350208748250254,0.5572157725819538,0.4681939551343354,0.5569144618490522,0.39535097324788604,0.589965464188859,0.38100428770489375,0.5306053948022607,0
0.3615625667622238,0.41997100968182655,0.44113404780352433,0.4136898687581101,0.5178510013539853,0.45263354171523856,0.5447942089528215,0.3434341651996473,0.6317038187377133,0.37411647364209866,0.6767368117804731,0.42931297051132733,0.6953723005573184,0.41486091215299575,0.7266371458769525,0.5648056832481476,0.7067414255723157,0.584672428153916,0.720911537442176,0.529998660757489,0.6920127816117689,0.5115748864984045,0.6456196790789898,0.5467831914227561,0.6450441277677516,0.515630659731891,0.5790743492759878,0.4852542499493188,0.5391965028247581,0.5790075433895616,0.5472324762180297,0.5943248220348292,0
0.3033954650195107,0.4786046434507083,0.22714501706545331,0.46440236710378,0.2766558305845949,0.5283098516620499,0.39064256680863757,0.44183897747252365,0.48158558641063703,0.42425033981137816,0.4894522420604784,0.44795041851678175,0.5189485087821714,0.42004204820461455,0.5574181211879242,0.4772214357931147,0.5415134904080264,0.5770572601019479,0.5861766010827857,0.5128391834841626,0.5812638916370523,0.49283163579914774,0.5789366905626868,0.507777677054204,0.5264363206210104,0.4960015992774884,0.47514153532316117,0.5151997473485133,0.4269265476208504,0.5631864792272704,0.43879150885008333,0.5790728862578692,0
0.5225482475296757,0.4502165038954374,0.498526406203815,0.4079583152345858,0.5659314584017854,0.44621604939920434,0.6166884507359436,0.3672945042722403,0.7024191549826571,0.3791291542476737,0.7166644002600482,0.42460484144417854,0.7388383975409527,0.4066279400356395,0.7448002632288999,0.4804923595962931,0.696636335741627,0.5847040345582821,0.7651487705750338,0.5254284397216025,0.7369603919723892,0.5077526071886924,0.7247544157929335,0.5243979893208288,0.70101635136509,0.5124108397033177,0.6636729727287828,0.5293203883985398,0.6103116507908661,0.5768823708709101,0.6228363007751285,0.5927019313188359,0
0.5289006864081638,0.4644676352601186,0.498526406203815,0.4432974553252448,0.5690240157578643,0.4929110594742,0.631119237898419,0.448498184028372,0.7079741696130532,0.4560749782288389,0.7213409234892443,0.5093463481525301,0.7292614751894879,0.5042842854288441,0.7358233695633922,0.5709244967735241,0.6689821150294167,0.6904314079635825,0.7351268846304144,0.6435080281181822,0.7060529506853227,0.6214493228450086,0.6829262721527026,0.6209434674114442,0.6343076213429761,0.6292867354281819,0.5729969353364269,0.6270005050474495,0.5146632723631588,0.6728215333730776,0.5016051913030436,0.6907330643510096,0
0.45120889640078826,0.5916236758329141,0.4403166339808185,0.5851958368068471,0.43206443241654746,0.6183145849732115,0.4540489142671743,0.58043274012012,0.49898244309878653,0.5970960392278408,0.4781750011484067,0.6430451724087413,0.45377333166516187,0.599047769642135,0.47066951769201026,0.6129647736250189,0.44289640173312783,0.7085813856708412,0.4702672523822449,0.5675777207701777,0.4658324229069648,0.5012225447469421,0.4311075290851289,0.4600643086932755,0.40217404882769886,0.4371369735712231,0.351330431432275,0.4880789830272209,0.3629397398018184,0.4733707719155643,0.4010190188337207,0.4873950098999106,0
