A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,labels
0.14750389246264378,0.17887255393839988,0.15481335407653973,0.15243273007260152,0.13006863263644625,0.354462729679599,0.4394091729506678,0.5487164610284174,0.32202795947031154,0.07638863511909905,0.42432773369159743,0.3517131039727358,0.3646139456919223,0.4381687148474204,0.3461672155030034,0.5988193079217852,0.44440684074720693,0.6462474427925677,0.30731949126636054,0.3876909937026155,0.12449146606454448,0.14482191679821035,0.13004511398113563,0.12816714164685677,0.10108947871241342,0.3340898370753127,0.4537003335926254,0.32539647164511365,0.20040334913564994,0.06141753828371743,0
0.2133446109958641,0.1448202296656629,0.20943510546472083,0.23953714725694522,0.10393224435911902,0.2145152748217371,0.3743185947481778,0.4216891903383718,0.08265733943407344,0.024086506569085286,0.2305948551918289,0.19958512258453137,0.1844546566273384,0.26593533105390704,0.11167201630572174,0.2704871365160654,0.3291469665934657,0.3659417271174302,0.018085387840226244,0.28145858870538054,0.2207902082620547,0.16778148897353642,0.20860431241266877,0.2551155783018258,0.18226787767843627,0.34494944760194524,0.46971845000696966,0.3470993481644695,0.09652256340658738,0.057491302959644164,0
0.2023137052730209,0.20646667878010053,0.20090045681031748,0.22566856686725925,0.10794234003343811,0.2703883817990334,0.39299804267174626,0.3748134167908679,0.10909090483684819,0.06728928819300012,0.43298199875296595,0.33837073183459004,0.32893340398199555,0.5016791700292893,0.11267997847605085,0.4153723774658194,0.39283532245714736,0.4184532723684964,0.2141425693454252,0.41430939198262445,0.2049515993479905,0.2137006333241885,0.19240702075744479,0.2338897996931149,0.07302859906982762,0.342368064771844,0.46787393963198454,0.25446092541591625,0.1330251172808274,0.11479564233242767,0
0.13509412352444522,0.041880444795205224,0.12879560696644965,0.1358269298691617,0.10624394657137354,0.15974904248740185,0.3072377044149209,0.3183475049263671,0.08013985701476156,0.03892073601163304,0.284769191599608,0.20911182568130088,0.24725241003680945,0.2819097595676393,0.11582386048350596,0.22782190118315487,0.3047986488782033,0.3140670714388451,0.08575994795369592,0.30323129833639273,0.14033007497860867,0.08403792123148182,0.12911155250244835,0.14461965903734075,0.1467922781302924,0.24386605650322507,0.387657154218817,0.22297647074699162,0.169094834547863,0.09301438446316412,0
0.22506494832638502,0.15793233154079725,0.22919411022824837,0.25218918550718517,0.25131505478939037,0.34628148231858236,0.42917749429324353,0.539042198691096,0.15650349040055533,0.06461300968532396,0.23829510678186544,0.2802628307469644,0.2148654567924144,0.2891708634375176,0.09902449097802063,0.2929935817121437,0.3598359001860456,0.4212131271825812,0.045702579651237765,0.2988241335470338,0.21762248647924187,0.21649699147374743,0.21901352290003176,0.24881893584373932,0.22892947708410294,0.3988024342299178,0.545537534368199,0.42504629904384617,0.15870675597495676,0.09306112535987926,0
0.20920802134979793,0.15206124114894606,0.21362484207688243,0.22414788919295156,0.2621659019081364,0.3840595951326887,0.44425963732861096,0.5494174945311219,0.20454544656909035,0.09688128197787632,0.304394611581294,0.30245855262163684,0.3331052827050024,0.3112446192019476,0.1557823608072675,0.3887914896049338,0.3917241714132781,0.475242592581394,0.2379033064440883,0.3701061869311434,0.19829938360408356,0.18191045646604478,0.20449664190644481,0.20616426112766972,0.2017634774301189,0.4066355959212593,0.503550653463933,0.3877922416382617,0.2231994104484165,0.12255463118714383,0
0.20713972652676482,0.06673472745404199,0.2084006025975204,0.22554691265331459,0.19809872631136666,0.31006743149996435,0.3577916325364018,0.3856093327325163,0.12419579935271952,0.1532360608395139,0.21635279694123039,0.19412347866256138,0.14997078539322153,0.2419252809241761,0.0939606810270815,0.3098734156092024,0.3564671724181245,0.3537559066306253,0.08600875148352484,0.369799220229397,0.18341109122486327,0.06505212116342377,0.17256883933534042,0.19844579617904762,0.1375238782483449,0.3458395796123249,0.4490405179084525,0.2592179819769371,0.1249455006130114,0.20542624106311874,0
0.06959812079506378,0.070061678676091,0.06501850520354507,0.06253026596753167,0.0821833725254586,0.14526342215995466,0.3081090188366122,0.3037847022968534,0.15272726677158743,0.12226769525069003,0.2117190172233323,0.27689606394575,0.17435431866637452,0.19718719961389922,0.1457507373025634,0.2217538919287812,0.30805449780992183,0.3129631295132112,0.21812342582268812,0.2920050875296674,0.056036998337959054,0.11155997249293034,0.04896529955714693,0.050931712785973596,0.08769823888297895,0.21661021434539826,0.3858029358944899,0.17399216141985396,0.20559738842210307,0.09857655117226788,0
0.1509510505010323,0.132099533816652,0.14845116144325726,0.15589987517002304,0.1696034582256164,0.19812871760746542,0.34371201709282806,0.38570280386621025,0.11349649907064396,0.05191980304891719,0.2233034665180775,0.3080698306236608,0.19795836933601835,0.23466417705429776,0.09780053691404958,0.24631696056519078,0.322074402012647,0.338438712412455,0.0489370255390139,0.281173548196616,0.16218735528001726,0.3507221826525766,0.16178620425650256,0.17066947823894035,0.2369194769823335,0.3144179196459211,0.4665633664708109,0.31362801043391364,0.2030003687788765,0.09581883826607362,0
0.20541614750757053,0.1047011119880131,0.20374533969511865,0.22147149648617007,0.2177717839136148,0.28290087776294126,0.35127520318974254,0.39925611825182955,0.14160838608629334,0.0738652868118615,0.19209359724164626,0.22701803726109282,0.1582706283263614,0.21239679185333765,0.03770679228299919,0.26039804039368547,0.3300111951831418,0.35368160284716915,0.1147455591787666,0.28803644659994615,0.18784590172080118,0.15497711218345075,0.18335147441417834,0.20093398553748498,0.14711187812622162,0.3443263551946794,0.4665148267241008,0.3077055705386669,0.24974672235695466,0.09997877807372268,0
0.19955597884231013,0.2072494908323473,0.19774522306535625,0.2213498422722254,0.1644611002432541,0.22912120761037572,0.34856248147077123,0.42140877693729006,0.13300698782031106,0.08051775053094218,0.590939372077786,0.3321359784990079,0.6106450040671402,0.6218262353962091,0.0781212754933382,0.2848932016523482,0.33994100530533866,0.4626109493938523,0.30172141184520956,0.373614377808245,0.1843614077597071,0.16204159592970493,0.18031739960844476,0.20022307429221714,0.0725811590755267,0.2499545594542223,0.40383059782263364,0.23864227950216044,0.0884429467387714,0.05496729453702559,0
0.5490463239623724,0.41194217560034285,0.7828751756046541,0.22835419504908913,0.413537098571259,0.826415545678331,0.913992071102838,0.35041789708152316,0.5997534068427051,0.4436153900549573,0.6572704324920771,0.010204031651536452,0.7944246373741212,0.14795479002312048,0.19655702922470505,0.45364676484185906,0.7828636684307257,0.29667720597720953,0.11936849327868833,0.5768270155831939,0.6610770612603941,0.07415579878520914,0.7953222644050306,0.5416642551580688,0.6868497714278523,0.6295108401765089,0.6015072722166466,0.3352089832421875,0.8179170213544666,0.46348864763419,1
0.060152907769879305,0.09804720954391502,0.06232879774882405,0.05316289149379638,0.29424666730268967,0.26762119519163075,0.3636003953476772,0.37747734410114475,0.12356642874789148,0.18343977542614454,0.20619936785348308,0.18729018900676336,0.1974094379250964,0.1892193483006861,0.16667795188653942,0.305410930785842,0.3590422208689961,0.3865026454823615,0.09459247326262306,0.32824908452872403,0.05378791587216197,0.10493701898081711,0.06567605002564894,0.050373139664691716,0.32353107587915303,0.3804657148160957,0.49787150309884737,0.3480545804056383,0.19621926193267386,0.20916551280033135,0
0.16473968265458627,0.2109678480805198,0.1599858684125417,0.1729922922292413,0.15917720947238656,0.18977903280078076,0.32711133961694955,0.33966827052195164,0.09125873770005571,0.05000817554343423,0.36954010290939066,0.2650500326081439,0.33804566540329994,0.37804677480482807,0.1089841171848441,0.24540021096560913,0.3221625886034303,0.3551358340376677,0.1814249051729206,0.2835854294246234,0.15996995003204828,0.1947148332561304,0.15203048680422068,0.16823206825516496,0.11930667848037918,0.24672338025654394,0.4054663872867652,0.21842956527902796,0.12508977948207955,0.040571098348756995,0
0.17301286194671867,0.0945245553088043,0.1715205753818262,0.18235966670297662,0.2104120789113349,0.2426924532327681,0.36388051335126664,0.37462647452348,0.2137762154399006,0.056125383560979625,0.24749452239828076,0.27066131061016785,0.20696084447513835,0.2588678566205588,0.11167201630572174,0.2859603175883692,0.33696029853686393,0.35069883668271606,0.12743453920004216,0.3019595791434434,0.18182723033345682,0.18264634018961287,0.174435962292715,0.19433266683142658,0.21262987729171245,0.3483319492413881,0.48869749097063203,0.29326245905219417,0.26157758962054234,0.10418545877808688,0
0.06787454177586949,0.09667728845248305,0.07732908932322985,0.06186116779083628,0.19809872631136666,0.3693814748673353,0.4392469993696423,0.39542380177037856,0.05139859939428426,0.14750117832306497,0.3061663508851962,0.23623300269108322,0.4088578174122314,0.2664194046452322,0.40880486465917015,0.5259643926534455,0.4649366790815535,0.5210986418000327,0.17868806634480233,0.36760660093120845,0.04700899125694247,0.06740694907884184,0.060354749597131524,0.0430609097133655,0.14934907809772624,0.3372943123126797,0.4536032540992051,0.2209322737508903,0.012407982739860296,0.09474379764162494,0
0.2488503387912656,0.19002762568291717,0.251487647016417,0.2888679310114862,0.173047422745914,0.3368971103456514,0.377326177523559,0.43047547690560084,0.09356642991775826,0.05926045266997171,0.3297441123909718,0.24110857979950845,0.35056130157232035,0.40263771324414926,0.06698569342113078,0.3575540958414114,0.3513170755163812,0.4194086067272181,0.08240110030100535,0.3049634675819617,0.2698898958956536,0.21738005194202922,0.2879570381010861,0.3266637172005663,0.14103947820356638,0.4752647739215351,0.5005897289146148,0.40326700394519677,0.139661945257962,0.1011005595948864,0
0.257123518083398,0.0853265136949041,0.25955676938058014,0.30206741322447694,0.22206494516494468,0.315962742098344,0.4278063903809374,0.5460992692849875,0.13930069386859079,0.06476593988576262,0.2566939380146961,0.2063685342136447,0.2815057300783391,0.307662474626141,0.10536025319151798,0.3094853734506493,0.35648480973628116,0.4345878082046841,0.06299442497434861,0.30022740989787444,0.25088356519877664,0.10832208410923058,0.2716197122240589,0.29538362240878197,0.19313427754002982,0.4134896124011831,0.5292767192203041,0.452939080485976,0.16231372770166036,0.0929209026697338,0
0.2657414131793692,0.0618421521274993,0.2815399553085886,0.31179975034004603,0.23810532786222133,0.5120720538403617,0.51645636699058,0.5819921846234551,0.2152447468511659,0.16608219767635934,0.4649414500425866,0.3025832476883485,0.5751840349215822,0.5811640537248906,0.2078364071749785,0.452430403607638,0.3946519662272828,0.44382270700566,0.21215214110679376,0.36416418863305244,0.270206668073935,0.08609839565747265,0.2972926528879587,0.31686329789080275,0.191855877556313,0.4936014933353572,0.5349073298386797,0.35913527440319676,0.18193565389492772,0.1642007701603495,0
0.2312698327954843,0.102744081857396,0.22784925650088794,0.26496287797136964,0.14337271475595215,0.22365902187228517,0.34036534410257546,0.3824780497537698,0.17034964370677064,0.03326231859540346,0.20892512062871726,0.17733952268317424,0.19938559100441544,0.23795587747530927,0.0699375826342375,0.275046631879064,0.3221802259215869,0.34335337694676743,0.12382688801752263,0.2925313161612327,0.21888957519236701,0.11362044691892118,0.22755561043002018,0.24648308460928792,0.12569867839896365,0.35661017693791947,0.44399238425059856,0.28093996314111624,0.25349797295272636,0.09376223881060664,0
0.16405025104690862,0.07573706605488048,0.16821016620678492,0.17183657719676745,0.1337956627337547,0.3027524338595259,0.4018438743640439,0.41089327439672335,0.09209789850649303,0.1165328127342411,0.22384861707312434,0.1941858261959172,0.1964213613854369,0.22866166452186504,0.13598310389008839,0.3880154052878277,0.3724113080317407,0.43830299737749057,0.16326224749540846,0.39437848256209057,0.1431810245831402,0.07520731654866417,0.14395518001357585,0.1465492752744963,0.11547147852922851,0.4186523780613854,0.5092298038290187,0.34920085909504095,0.14976146609273194,0.19556391185622046,0
0.0846277298424376,0.14677725979627995,0.08291540480611198,0.08217742151958687,0.22772625670516,0.21360090011668229,0.34263577423693187,0.3532683204744179,0.09356642991775826,0.13190229787832408,0.4388423672197194,0.26966375007647475,0.40743059574383433,0.3975065331761019,0.13247923539323,0.24163620202764433,0.3429746240282833,0.34579478697461163,0.12370248625260817,0.30428375559952325,0.129559820917045,0.18441246112617646,0.11846895164541363,0.12918272914009654,0.19856747747082665,0.2634133554511635,0.4341873554151515,0.24397247540788253,0.12811963573251056,0.1140945288817003,0
0.8492134161477818,0.769630839651076,0.295794181076294,0.9379019534676922,0.6465676010636411,0.12475476590170254,0.7053819213484179,0.8941924292592827,0.273346928913997,0.5474471696522855,0.3785815433061414,0.639254299879519,0.12636040372731783,0.19098813492801014,0.8773301855279261,0.40033726243525125,0.5664717319830467,0.6574692455876221,0.567943194820224,0.1575159321295655,0.7339325831779511,0.1417254938900465,0.4618269609681954,0.6776809334667414,0.7239597694630284,0.28190959679989996,0.8672863751820962,0.7141757710714345,0.3586038828272164,0.23751416694670574,1
0.26229425514098076,0.23210377349118408,0.27207425407370495,0.3124080214097691,0.15144008370075895,0.39031584311464274,0.45438811461629175,0.46216219122784186,0.08265733943407344,0.06981263650023761,0.24633607746880623,0.2523311358035564,0.29292350342551565,0.29159123139414367,0.07022557182576009,0.4230847153670617,0.4175804798309345,0.44658256181974476,0.08588434971861038,0.34140480031785536,0.23916299460236917,0.21752722868674287,0.25901663226178095,0.2784233112716781,0.10045027872055495,0.4522993680537385,0.5564104376312691,0.35856213505849543,0.09984097739515463,0.1079247305152995,0
0.17473644096591295,0.23288658554343086,0.18083110118662976,0.18509688651673042,0.07888094079366631,0.3284752380622519,0.41978616964658755,0.4267366315578438,0.029999998830133268,0.10896276781252856,0.17410362892510076,0.29298172755155194,0.24395882157127774,0.19486364637553816,0.08942485126060046,0.41925279905135016,0.3774908556608574,0.4530576058066359,0.1893866181274464,0.40613092200038114,0.14698229072251562,0.23872067992550536,0.17247548318747172,0.15396306397514647,0.05375671931529541,0.45612693569837126,0.5200056275986685,0.3560785312314565,0.09017429316758907,0.1707912365971868,0
0.056429977088419736,0.018983192266985527,0.054570026244821046,0.049269956647568725,0.21178022920022027,0.1971421554256958,0.33306753295642993,0.32400718207153434,0.1306992956026085,0.1493363407283287,0.19897612299911255,0.18644226255312418,0.16359526301230431,0.18298448044441723,0.21105228648031424,0.24924182833528458,0.3365017282647909,0.3370587850054126,0.1421139474599492,0.30592822007316467,0.049954972514958396,0.042828432711665865,0.04429749216371062,0.04554909907180289,0.3264074758425161,0.2803258636483781,0.43535230933619473,0.23187923523468512,0.23863724943870773,0.15569392695819084,0
0.12061605976321355,0.08141245343366996,0.12258858976324727,0.11563233035435577,0.21479959535500176,0.3140377427192813,0.39607934071122997,0.3912176007541519,0.1814685243920648,0.1285378334686741,0.3159790608760392,0.25470034207107756,0.3302508393682082,0.3034994417407441,0.14515075982022466,0.38563864706669015,0.394387406454933,0.4102798561883224,0.15094647276887635,0.35070150614217477,0.13304431487813917,0.13363648419997462,0.14470202919652567,0.1295889641373924,0.19664987749525137,0.4367220578720935,0.5213162007598421,0.3253200530658201,0.2097814756250792,0.1846732829215887,0
0.21437875840738063,0.12935969163378805,0.2086592283143205,0.24215271285675447,0.0920906677208354,0.17914341123145908,0.3666079781230584,0.339200914853482,0.08958041608718109,0.030662505187946665,0.2038143341751532,0.31380580369239636,0.14460223619440485,0.23369602987164734,0.11867975329943847,0.27417353702231956,0.3558675036007982,0.33324806239673405,0.1261905215508975,0.2941319282489103,0.19038007914705146,0.22562194964599244,0.17676986598943314,0.21164843359116436,0.12442027841524678,0.3042704147275923,0.4902022231186462,0.24240589453236563,0.17327892175083914,0.07025156776288227,0
0.16853155649681362,0.20979363000214948,0.17089987366150594,0.1754862036151059,0.06368975482742195,0.32630961376080625,0.43208187569888123,0.3990691759844417,0.06062936826509446,0.10536890810222066,0.26718808619934764,0.30794513555694913,0.26339099351791473,0.29836826167269676,0.1329112191805139,0.49215621958950895,0.41907965187425017,0.4409567039294951,0.17495601339736833,0.4404892664029957,0.15395127864470382,0.23092031245568304,0.15450442472274198,0.16350958641160013,0.07478639904743833,0.47259437789039593,0.5348587900919695,0.31462145196472924,0.10662208424135733,0.19897599731642696,0
0.22678852734557925,0.06027652802300562,0.23172864225288942,0.25413565293029894,0.2475408470959135,0.35710960382581025,0.4185624962624864,0.49557812152342046,0.1892307618516098,0.0817411921344513,0.26780138057377534,0.17627961461612526,0.2695390253202406,0.30601662441563526,0.1088401225890828,0.31030996303757463,0.3464315383869877,0.36484840001800434,0.11126230976116151,0.3087786251608098,0.22332438568830498,0.06829000954712358,0.23661115677328662,0.2546077845552059,0.21231027729578328,0.41019612396277816,0.5037448124507736,0.3211170312046773,0.2162740247331456,0.11601090564702177,0
0.09314221019725721,0.16673896712857403,0.08927759743939445,0.08649614611462064,0.15228928043179124,0.19131903230403097,0.33713661553488683,0.3324943610109428,0.10909090483684819,0.07654156531953765,0.29424118249354675,0.2841283778150253,0.2742598354541693,0.279005318019688,0.1469746913665345,0.2525401866829857,0.3427806135285601,0.3781700069090672,0.1561713468952839,0.3358793996864202,0.09503165348438508,0.19280153557485327,0.08724132018332467,0.09089508064495784,0.1557410780163107,0.2550105092731791,0.4240425483527335,0.2209322737508903,0.1422589649011885,0.10399849519122623,0
0.19438524178472733,0.12388000726806028,0.1905037029949535,0.2125299117612409,0.1566296192792897,0.2009440291993447,0.34640999575897885,0.3937413213638879,0.15503495898929004,0.045267339329836453,0.20803925097676615,0.19739048941040643,0.1712803027652116,0.2313724766332863,0.06172989067584322,0.23948741857465666,0.32371467260121595,0.3492233758398015,0.08215229677117643,0.2807130981439964,0.20305096627830282,0.14217273539336509,0.19236034268351046,0.22764393660969046,0.1640506779104705,0.30507153353693406,0.4702523872207811,0.3356556659152669,0.24585119289211482,0.07642136612928307,0
0.2243755167187073,0.2246670589948392,0.22303881816840604,0.253953171609382,0.16460263303175954,0.25551776159577366,0.3727263450435642,0.44571127169771085,0.15713286100538326,0.03700910850615008,0.25206015829679795,0.28288142714790887,0.239238011437349,0.2979810027996366,0.07533737997528633,0.26510305156614145,0.33851238253464955,0.4017879952219078,0.08625755501335382,0.287685627512236,0.2287095127190868,0.28449264753144377,0.22680876124707042,0.26080286826396837,0.1439158781669294,0.3223400945383005,0.48942558717128404,0.3923773563958721,0.18828392413392603,0.05711737578592285,0
