A0,A1,labels
0.528827354414303,0.27633121473726663,0
0.3489112028799662,0.38222667231726687,0
0.2740303523270178,0.20448873991155808,0
0.1841857292521385,0.2083953452256906,0
0.48704977860654697,0.3887124854265144,0
0.4847658163955346,0.38597278246347383,0
0.40150869069458994,0.09181284923103195,0
0.26569551865188273,0.3120672160401674,0
0.3335352615378392,0.1748594623441917,0
0.24733062620045115,0.24926131719948902,0
0.2732122478110641,0.32188207515461686,0
0.50823249424312,0.24417950174943903,0
0.40240391351818583,0.43928079413450755,0
0.41469177590483086,0.29722517866884546,0
0.26919085584053837,0.3187209157200987,0
0.36683295788081427,0.3661820853540864,0
0.394292040944074,0.20331885032029146,0
0.41373853972848174,0.31926215086381765,0
0.2725034074785704,0.09042267314892252,0
0.37686444910127437,0.20221858863822106,0
0.43423419189946844,0.2855156318263045,0
0.37738079097281724,0.1709383368900728,0
0.37832177514638166,0.18638574197308244,0
0.25437668905457267,0.3297242825643251,0
0.24685256762772428,0.3207772333200403,0
0.20180042674484405,0.15074275785220648,0
0.3157530008305192,0.3643169799609179,0
0.4195546382899331,0.30482885623402095,0
0.3754143217280245,0.45341283485290934,0
0.4004267521631295,0.1986726894363131,0
0.27742895281930885,0.18570938783859525,0
0.3918495170297309,0.18076661599975014,0
0.43230861130830944,0.31935006416961986,0
0.1660015483102693,0.35577382643624883,0
0.17139625782178075,0.23962978440787763,0
0.40511402057994017,0.33481822704891057,0
0.503281723998792,0.3020853266818034,0
0.3200209486591057,0.1844970991510077,0
0.40378375873286765,0.343895275232339,0
0.31724077986280474,0.47357221109578385,0
0.41375085793516775,0.25521075552722994,0
0.28773025067496416,0.17956452260019523,0
0.40079916745609634,0.06779617241383737,0
0.3713621090460214,0.3554910905117665,0
0.17204287432876267,0.24507633966929676,0
0.36031767753693156,0.17323407479752584,0
0.20052585437571693,0.40706840247960513,0
0.17751617687993096,0.35444833709822043,0
0.25458958407445487,0.32134871954325867,0
0.36419643469940277,0.3613908686622443,0
0.35497142978551444,0.16221540039275334,0
0.3122530129723724,0.20024542686139762,0
0.4532306567615968,0.09687598157130407,0
0.43526353442038,0.11341335065138947,0
0.4970051319303017,0.3836466200636174,0
0.39927313285916655,0.33806998867621396,0
0.1907565486957284,0.16548771589969752,0
0.24781798071148015,0.42280055296063856,0
0.3174555904004685,0.3610792373179636,0
0.5213906559317405,0.3550040915510002,0
0.21810776408264665,0.13229434634864734,0
0.2806083060515788,0.3419714939065134,0
0.21480013427243516,0.11117676327872428,0
0.2679207138323116,0.2441137551812198,0
0.40852490883407466,0.2111153170055725,0
0.274039188903623,0.45389906308565797,0
0.37901312847654395,0.4638106977959325,0
0.18241305060640448,0.18650515691775582,0
0.3400088007462012,0.3804976055540329,0
0.3096263828947444,0.3566247565988577,0
0.2677893884027104,0.22727463537499748,0
0.5110666303446684,0.24544191158762085,0
0.16547298488208734,0.2763575010975407,0
0.33152785442955274,0.36142262250176926,0
0.32036599025289403,0.4611450959878249,0
0.26142415049118883,0.25923769543755576,0
0.43311083205821665,0.25239629185653006,0
0.38976991839826336,0.20783759954495318,0
0.30536371026143183,0.3716530252865703,0
0.3165219689579284,0.38105474024317043,0
0.41522019852092273,0.21363562966496846,0
0.5101716313067448,0.3509440921720479,0
0.31665241749791884,0.16863216053815636,0
0.17448846443231947,0.21691779197878402,0
0.40939150810519,0.2197205083120602,0
0.32872036727755327,0.3635454283181896,0
0.357857255845414,0.07269257082669542,0
0.40128926166430556,0.07860446105336386,0
0.41606687365485473,0.27072641480087595,0
0.18874284875560376,0.36991032276705393,0
0.25740284872413033,0.2106298638924099,0
0.14640875107763565,0.22854653402765757,0
0.4211085404840882,0.24311013643157692,0
0.2527630133742025,0.09764013095663315,0
0.2600688056364202,0.45555058721792724,0
0.4084675300066243,0.08270928747555352,0
0.19544747760643327,0.1616972513596348,0
0.514507826882555,0.3067480720114042,0
0.5104763198754143,0.1942611255057083,0
0.4783661656446704,0.40594149465175994,0
0.4209436276795069,0.23312774949331072,0
0.4161264648909788,0.31833588171533383,0
0.3441347133640825,0.36588188494343676,0
0.2813956451343197,0.35187602809653823,0
0.4201982211809696,0.268279764305501,0
0.4025363799052708,0.19979192048595862,0
0.20700311175742206,0.40989671462352834,0
0.2673650826217598,0.3019608913654382,0
0.2557198802379479,0.3024352387752406,0
0.18318640834971736,0.3392723363624465,0
0.41207447858923574,0.22704038714095276,0
0.4993523083686313,0.316474569686311,0
0.259754795914571,0.26075281895653585,0
0.43908718743176445,0.10950205304241764,0
0.5098894899923166,0.26116045133008575,0
0.1741759456915854,0.3407106385515335,0
0.3777165180340467,0.33007351854498473,0
0.303753444541521,0.17627925386077936,0
0.20021223034257155,0.38212409540068604,0
0.43698911665383056,0.3058477781430889,0
0.3528266374196554,0.16845900664981064,0
0.2563086503903661,0.3221000804550854,0
0.41832467920407546,0.09069005999840349,0
0.16822594424718948,0.289727084869805,0
0.47894147750711635,0.3866365734251355,0
0.17669595752821643,0.2221475602047318,0
0.4931002070583411,0.15698778115700524,0
0.2967819990121809,0.07025167553299563,0
0.2518302125386723,0.09558037722631646,0
0.5192442422742602,0.3203251999107867,0
0.179505472796927,0.19055801809261474,0
0.3512790403772674,0.3808232621087265,0
0.17229554542727687,0.172207362430774,0
0.4736036513452908,0.3841448114267936,0
0.24569094032371294,0.249727202086293,0
0.16995017566422463,0.2593742244329872,0
0.1749426664005568,0.16594310647090837,0
0.21931011609408152,0.12782371191567046,0
0.48015875322537616,0.3747679975047159,0
0.18165155967519672,0.3122934743920711,0
0.4223643248273,0.22410086465242596,0
0.3918712563993464,0.18702626941227085,0
0.2426435141994026,0.43554987339769685,0
0.46634703834402813,0.12445851487108699,0
0.29162409554975377,0.19005337382088744,0
0.38963084867073083,0.1954259507159249,0
0.2603143241284933,0.3313438354063877,0
0.26294998467310715,0.21168774263692047,0
0.24408588051204833,0.29479444118568776,0
0.280349781583092,0.3464933880703566,0
0.2603582810828742,0.23712782277149452,0
0.44300212779276193,0.26357261136248905,0
0.43354118881938897,0.28955720360345855,0
0.4088170629211123,0.21374839084701353,0
0.4260294949180621,0.2801919344565448,0
0.1973365175164642,0.13334935472672674,0
0.34522347023817396,0.17840377386209016,0
0.1638780697797424,0.30358445805092305,0
0.3645036740733184,0.17178703901500755,0
0.4357068545584719,0.11078255656598596,0
0.250208853211096,0.2862991590620971,0
0.39689917197676794,0.190262010307429,0
0.16122799595800194,0.33553406799278646,0
0.1686318913389497,0.24569528431828824,0
0.2791490695378797,0.4454343337820182,0
0.4265396348563837,0.2277157404386485,0
0.3030559867882975,0.4711685271537043,0
0.39336756145787444,0.3262891306483299,0
0.27111487794702605,0.46118915152549816,0
0.18187293128705348,0.3453256702042218,0
0.2374495033418696,0.1191844574601424,0
0.4925447959680531,0.1294357542919816,0
0.3805450133462243,0.37538045864076397,0
0.39278553151724127,0.3560214142966131,0
0.45989155325627784,0.3971405869697757,0
0.43403125011752985,0.2589070987754981,0
0.3273001114374977,0.47081998318819146,0
0.4310683291300643,0.08394284816359045,0
0.29177866952728126,0.19839410233631855,0
0.34143632597563844,0.4623378437461272,0
0.19127206507478425,0.15347451067375584,0
0.43100444742285104,0.4321732410148297,0
0.30905178690858015,0.4682520124479921,0
0.1706165436785277,0.17854028401340072,0
0.2986304895223941,0.3522551657952577,0
0.28632545903284934,0.3282622367527896,0
0.2417613403808319,0.4566148658534127,0
0.3836001512564453,0.34794749122266344,0
0.31570250923176424,0.07438594127539125,0
0.31527716831881464,0.46382476715073795,0
0.3500585701603307,0.3691587128119937,0
0.21297006825766374,0.11215210912567229,0
0.2194036587772995,0.411030481641431,0
0.5138496239603073,0.3307824770909996,0
0.1572378228184225,0.28106682295132357,0
0.41253954875016874,0.35092017689264116,0
0.21562441423413542,0.132955689276023,0
0.3965865704913476,0.34261828565447205,0
0.3781003701190714,0.35980352337675653,0
0.2911905310048466,0.07736319804519456,0
0.3742977208229302,0.16261142168021683,0
0.25203522686153257,0.22750509664801066,0
0.37951082358918753,0.35843525857861835,0
0.32851782648786765,0.47285910967422595,0
0.26869878678584935,0.43731066078302744,0
0.23153600184677076,0.13342419855370505,0
0.24544772038472473,0.24019149394731615,0
0.24599657465361596,0.3058707389909159,0
0.38057956840625684,0.1794658890555419,0
0.1986588407376273,0.38939519807896206,0
0.3462186119939013,0.17461759386608555,0
0.3891265698911632,0.4568342915695828,0
0.2087179247788602,0.38882639480035114,0
0.3721998503295004,0.33786483606513906,0
0.25160038332260476,0.20868523417296297,0
0.4702649270301823,0.16200270898921373,0
0.5081365714713212,0.25394829700265925,0
0.4260319336875459,0.29816877249746426,0
0.4911834981638771,0.3516870539100516,0
0.18482119511479908,0.17268969353868013,0
0.4524780912697458,0.1335550084231094,0
0.28855848745974255,0.1976770008659014,0
0.4261945806827979,0.32551219706255086,0
0.4597573180344906,0.11738485387144519,0
0.4401929438684856,0.25994099423684386,0
0.35093052514994216,0.16953473927284818,0
0.414229820732925,0.34409113779151307,0
