A0,A1,labels
0.46026330308666813,0.2881563163752183,0
0.3440811517011467,0.09890307767952305,0
0.24296952105311637,0.3537569805849256,0
0.1660367697986881,0.2709543407928254,0
0.43239109259203223,0.18212659047377666,0
0.17109881966828558,0.29097194465981097,0
0.23314710190600435,0.11093856189060139,0
0.2088933818628078,0.0970998010409722,0
0.45172371935718875,0.27536565852548134,0
0.41310468615066326,0.13513281162609575,0
0.41613814457886983,0.1698024853067891,0
0.023888101711632564,0.16719808499899166,0
0.2695683608206969,0.059243334888356564,0
0.28342969544803126,0.3038399159731557,0
0.28829351404044573,0.2514885537916236,0
0.03881980888719973,0.2603276306258539,0
0.3094122881864856,0.20499546639096733,0
0.44403628407043383,0.21652030798939337,0
0.2649832297332747,0.35743698124909046,0
0.13411024251155385,0.39244841488474036,0
0.17953918455590684,0.2480331588016179,0
0.2799691502956707,0.3169949707522595,0
0.2127875523258895,0.19497582696681817,0
0.3861618076898437,0.09937999654563583,0
0.2827665977363651,0.36126083295578587,0
0.44751052315190276,0.2228102840163556,0
0.425217268051063,0.1945443226448805,0
0.11883408871150963,0.40570238504071593,0
0.3046801430422099,0.2843385870925847,0
0.30507659155740363,0.19998411766121996,0
0.09291862503079351,0.44037442031034785,0
0.35755692566773584,0.06391674391238507,0
0.1639588180901993,0.308366215634674,0
0.39514471845571214,0.08189398163744888,0
0.4445945646544458,0.3009376700436191,0
0.3165750021903216,0.06672762895590918,0
0.44157782189259176,0.2968033497934003,0
0.1555853917120409,0.4300800004792373,0
0.4291344557213869,0.19897544839998285,0
0.21064800482114393,0.11546555032105169,0
0.2855571392324063,0.31547305591156527,0
0.051618464578251824,0.27585055223874455,0
0.24864355577588876,0.3521362641291457,0
0.2982207445746062,0.2734277604268821,0
0.31582777107483107,0.26901648308399645,0
0.18238776295419687,0.1872316603744496,0
0.25983171799318655,0.052926048291687476,0
0.42868398464897917,0.1254742021619631,0
0.034994354257337545,0.18919849667418986,0
0.22846361119763686,0.10752981012445706,0
0.2336340544585812,0.13355966288737584,0
0.2587875408787209,0.36303254464270035,0
0.06984734453360703,0.34825596874066617,0
0.3880782280242968,0.03105565790953374,0
0.19665307373976137,0.453311530793817,0
0.08427235289730022,0.3071392936282644,0
0.20136369863858716,0.43737823610149734,0
0.19931566262842682,0.1582227625837613,0
0.27995983190628865,0.32501929763892856,0
0.05120214751524983,0.39408797056640643,0
0.07408086469518785,0.3952985832441633,0
0.3328348918853094,0.2282270362077241,0
0.41803854683150227,0.27374144227003905,0
0.21803403237238725,0.20172713670856934,0
0.3432101302484847,0.03491768633867251,0
0.1705686991227243,0.29211127350295857,0
0.2900629719795497,0.20471765546884962,0
0.25884737519718154,0.047754784920531264,0
0.11507688110465346,0.41175655197156114,0
0.2173462299216681,0.4388101570668354,0
0.15572139204355037,0.18942985676457716,0
0.1559388365685487,0.3723795804521715,0
0.42514788182250735,0.19772446463612747,0
0.310693096146474,0.08090709994860602,0
0.3014898425024334,0.03317823945453921,0
0.28441170338325905,0.05785025129059371,0
0.3023774579791179,0.3208683913213406,0
0.4458318440521973,0.17974715854299417,0
0.055749964639409726,0.310596225657161,0
0.2779110320382466,0.2982035444406699,0
0.24566895771041578,0.4089522005088501,0
0.20611196316675023,0.13395489169649977,0
0.07666969095697158,0.3208650418368295,0
0.40386644642086855,0.11796117702982505,0
0.19976072167089096,0.4574593831269481,0
0.35740011846957215,0.07768536031099,0
0.41957047364091216,0.03450191084262829,0
0.34133580118491047,0.06488402497904555,0
0.30924105541877694,0.20023136157233362,0
0.09293886574716043,0.37124148660956025,0
0.26265543433485333,0.03376632106379905,0
0.2782231934753914,0.33766044419743035,0
0.23689285176343747,0.09089043154202099,0
0.47053711383533753,0.2750754952960445,0
0.19788101457124918,0.22413395781265585,0
0.2242894270546192,0.09551065564496718,0
0.20219423562138067,0.1935300597674188,0
0.22034129335355918,0.11699792973210969,0
0.1629390388374578,0.33321895011294256,0
0.28479802559637896,0.32435960701134414,0
0.45899849328712916,0.24469109004320883,0
0.04890001166551177,0.3013076630475166,0
0.15944099768885667,0.46072485921843775,0
0.1873078716157927,0.2548726076474465,0
0.09887962205058068,0.43602339628838954,0
0.43934504612787045,0.19856526517341644,0
0.06807485977799824,0.28400857144213726,0
0.17574033981488152,0.3820639618886266,0
0.06771233365880702,0.3113221361115715,0
0.260951738115451,0.036871694729379775,0
0.10199440670114719,0.3589724913598889,0
0.1606022094447561,0.4003871060375158,0
0.030500246524924304,0.1969527405524267,0
0.2907597419186362,0.07753555563006415,0
0.24209137218448687,0.07675075408473916,0
0.4166071295397288,0.14525967544749557,0
0.027282780905973077,0.18909209605572821,0
0.1897514526875527,0.3133802659749374,0
0.26055349431822206,0.0548677467092465,0
0.2086182544407775,0.1479963768186677,0
0.42135708170794606,0.09902649216865296,0
0.33919792905511065,0.06381880876187548,0
0.18617465547954387,0.23522572940103034,0
0.1680390063981391,0.19300989989825262,0
0.2480256791795212,0.06015250183462915,0
0.2778489721526724,0.0423975887088011,0
0.20011471776415776,0.41133755787561566,0
0.08101085152383276,0.3604390966959854,0
0.1562489486363209,0.4440382638904876,0
0.08814816717736369,0.3480000330223236,0
0.05664830732282809,0.30372610691447416,0
0.24220090492303092,0.390498021704601,0
0.28238317167092597,0.3140210118109999,0
0.39391567764159074,0.05110938717766093,0
0.057641868467322596,0.27504583217424944,0
0.05146924534023629,0.2848526862176655,0
0.32442196507505555,0.22277713286453601,0
0.05299213019337495,0.31935653493826294,0
0.08657672294148959,0.42556404249934193,0
0.2222669665611617,0.4480670638122718,0
0.19961898778490436,0.41447708392672156,0
0.1686449189099657,0.23429293780669572,0
0.22489408517417211,0.17471035654225225,0
0.18277068282932651,0.2430502728818846,0
0.1732692027993084,0.42293800925847946,0
0.2615479112405018,0.3977265809045491,0
0.1986493542946336,0.4205879760348589,0
0.2563885498927743,0.05796262229240716,0
0.4199561578182019,0.16845415758862944,0
0.05934068213769714,0.29617476146583016,0
0.01990845887934553,0.18879054510115362,0
0.26693925661191786,0.3573031042243081,0
0.3219921014686922,0.07771575331693165,0
0.43734926967268767,0.24220840374965813,0
0.260759717001789,0.07004842774252024,0
0.302182628527507,0.1355838162577813,0
0.37404525690200124,0.06811218373645278,0
0.1909069699130144,0.1306500629485354,0
0.3436802241659876,0.05683508295525427,0
0.1786675801843796,0.3927295485841285,0
0.24880861218653927,0.07971931048854942,0
0.2007056935489325,0.10921529716805391,0
0.3387443290074469,0.17247086579954024,0
0.27074968752408446,0.04310990898208657,0
0.4610872768690264,0.2147760802033851,0
0.2614381735354021,0.4171321640959942,0
0.18882121836391855,0.41130144836400484,0
0.1792566273166173,0.20420481987661437,0
0.23836091392557793,0.14559205024925798,0
0.13971635240045208,0.4535444745992957,0
0.11343061263220675,0.3711722925484592,0
0.16226792003979335,0.2515119629639023,0
0.04568639378404277,0.33559869604794856,0
0.3187927898771656,0.2201902477720572,0
0.19478517461725736,0.15533272800674672,0
0.3440654093633339,0.08008578661428076,0
0.23242987919047667,0.12283291194854512,0
0.40218761368377187,0.10459946237675267,0
0.4329876391884076,0.13464652125225599,0
0.4527803104809025,0.28507031710622033,0
0.3338801421772894,0.26612871488595274,0
0.14340434927617798,0.39491546543243866,0
0.39746183889908016,0.1123380774967596,0
0.28961573597666346,0.33096051639424434,0
0.24490306152488459,0.07623637164552334,0
0.0047976006548815266,0.21292254557644355,0
0.07494851231182732,0.36304498713471905,0
0.3811032510442316,0.12220789132934157,0
0.2771907706953223,0.3488127648897121,0
0.2597546265760214,0.07929786431578482,0
0.20516189939465637,0.4467729721116613,0
0.275535688194363,0.3604731446695567,0
0.3147351398174657,0.1773265169619984,0
0.09349827992264838,0.35429929316282915,0
0.46243136094946474,0.3305419732400195,0
0.2794980795813344,0.24333145580878743,0
0.38499530320332065,0.08730890076373561,0
0.20393238317976495,0.15852432773169037,0
0.4442161237852975,0.16543593106631538,0
0.05122067221550657,0.4053598827180918,0
