A0,A1,A2,A3,A4,A5,A6,A7,A8,labels
0.15705496781878683,0.2377863583533195,0.24266303172167258,0.2862466594348126,0.15639067900071146,0.3819870052724852,0.3134164713904619,0.2717247142678689,0.1716208431532018,0
0.1487918494683453,0.2980619374334643,0.14566485925520037,0.05932431417975034,-0.10116891540305935,0.3836496516582456,0.31439579902292436,0.26979406354972635,0.14428393662530659,0
0.19358139573389183,0.46308888734240156,0.15343756236416597,0.13008666633906468,0.10691888687836969,0.37648927487472694,0.3178304744037615,0.2911546610426244,0.3014414730808208,0
0.1391737740308298,0.3563608302735993,0.1627580234670754,0.15089813168510102,0.129257199995866,0.3747837575619794,0.3158409710993771,0.3110395312624595,0.3436750734494853,0
0.22367486897809727,0.25339149865727234,0.20315987668938995,0.2680546726040699,0.2680759481782864,0.3876394437980665,0.3137936765311951,0.3047219206150891,0.28892771026629754,0
0.15846733834175378,0.45120874304210756,0.2725339131763072,0.30965073451443137,0.1552393354749551,0.37732572393931213,0.3159171149942456,0.30102289370037194,0.28085162697379085,0
0.11868247711881567,0.24714522635458916,0.18896581486726663,0.1805038859061085,0.03723651844335711,0.3831543060562099,0.24411420309628334,0.3505901317499266,0.22568623838299046,0
0.7605131621897654,0.5278405407634279,0.8778857602262867,0.2771614175403475,0.0750085177960741,0.7985147290637609,0.26479462231277123,0.4043583402592597,0.6123619635218329,1
0.1558484023814054,0.3585680010805211,0.22411537064878154,0.3042236960118665,0.24298925213661166,0.39111385283736855,0.30085897644135534,0.27269697443555424,0.1746485015620129,0
0.1688803690454796,0.38807951205272695,0.18754099200309132,0.22984863122010704,0.17309505448260248,0.38530344426560653,0.3151330281178562,0.2784015480014454,0.24340995705720217,0
0.15186214336317533,0.33343499418279154,0.15194585525314344,0.12968272380723833,0.1358688801412346,0.3791123232226657,0.3194439440119492,0.29001873939164824,0.23549261169787578,0
0.9932108421810066,0.1730551170274599,0.9954273216115441,0.38106082694071086,0.7204351081018557,0.3712206136532313,0.40260561268926714,0.9376184998413781,0.7660998576023872,1
0.18576080248164073,0.2527074232734652,0.1793010411978408,0.1997378349835466,0.1344715268855608,0.39234080012820577,0.2671065354944703,0.2987676939390933,0.21061218632362386,0
0.18688963895965938,0.2425724266009936,0.1934155013458994,0.2914168506003425,0.29488606156007763,0.41185639167407084,0.28552945323752355,0.3504042788790709,0.32090199887730714,0
0.17823080954337095,0.3398572920464852,0.15115078054414247,0.12453393658646135,0.1415734275165053,0.3754133078050182,0.3210445277302361,0.3463307722991968,0.3530787830922271,0
0.14016570154633445,0.3563608302735993,0.15927533247279038,0.16348592821521746,0.16677165996223775,0.373930066928932,0.32153731539856445,0.3968508530523175,0.4199218836823256,0
0.21406827622776037,0.3563608302735993,0.24861101953284803,0.2955236755744241,0.13853091230098136,0.37695433123486954,0.3204416242754825,0.3357413195455914,0.35475647080830264,0
0.17187470054820506,0.3563608302735993,0.22629381882954544,0.3184627841095167,0.3075733275216345,0.3968585570536394,0.2970158573988134,0.2746026598426864,0.18559117779447323,0
0.147427176261351,0.2303465554503317,0.18013050006191111,0.1906903419961792,0.10533399055619576,0.37551629122745456,0.3161205558620737,0.35025310005128535,0.30674080631051104,0
0.15639338838057404,0.3563608302735993,0.15935917328926086,0.14680087017569626,0.11297513372127381,0.37628889988989594,0.31784843655332023,0.2766595240776041,0.2709470316533306,0
0.1779578749019721,0.41558060733610647,0.15934268773546048,0.16401874981864117,0.16895561471265674,0.37522365055193396,0.32164586925894106,0.39422256058760474,0.38710735469187196,0
0.15397142466952,0.3563608302735993,0.15462546426943874,0.12177874795337268,0.04027948340244587,0.3886343288971692,0.28089092335474,0.3162461855698641,0.2576107177305095,0
0.4145648166038506,0.11302303610684149,0.9718256697328491,0.7654866737233651,0.8552181278248512,0.5191399952280654,0.5732191934722116,0.9097633125159146,0.13163829390331017,1
0.13862967131529033,0.3563608302735993,0.23942055879705015,0.3122478982788123,0.18614076606526403,0.6346565992260098,-0.06796525959659032,0.37599233570307433,0.07621282821195417,0
0.1967559170969583,0.22633485913173362,0.2506151918591508,0.37608265878745806,0.33471849985916347,0.40643461737521364,0.29639928709113467,0.28971499477435425,0.25608804389053086,0
0.3266904720754026,0.25610882737754187,0.2977342017313841,0.36548633992552293,0.28589478821362435,0.4747363918557206,0.22300672495722562,0.28135577647101706,0.23388242251643704,0
0.14522956659209407,0.4739100674892313,0.15857116381760292,0.12439913727482593,0.0,0.3759053914886962,0.19390101400487925,0.6830767568255713,0.393414976376895,0
0.16717209850675657,0.46958672511750693,0.160317690488797,0.15033206565684826,0.09484417165200033,0.3823798334404213,0.27569400490958745,0.3247024911937976,0.2432014098605313,0
0.16487202793652145,0.4696341571549049,0.19470325860562018,0.18076346566162266,0.08478565682639876,0.3721998522343332,0.32137448460799956,0.31432524358378117,0.3597178458576735,0
0.23327262889214295,0.3563608302735993,0.22217101733198297,0.3122683914174055,0.33452016294710935,0.3968650808903548,0.30529094160421366,0.2987593721687565,0.2650569698687847,0
0.3976260970466059,0.21227494920168113,0.2321348860489299,0.3515605691468091,0.27812411890189875,0.47006951866250574,0.2571219232288944,0.25933082431289606,0.04464539283730692,0
0.1402893612544116,0.3563608302735993,0.19087295793405865,0.16835965197576538,0.04927885213306461,0.3733909184232356,0.30538036187049505,0.40963170532795257,0.39899733794492426,0
0.14673909831426452,0.30097812936238044,0.16784169724328835,0.17209714505208915,0.10169151742529718,0.37680148706039385,0.31659030512118547,0.28306035242834265,0.27802879170456724,0
0.41071901028108954,0.2183325474000477,0.33146552887024383,0.37186334925265363,0.27479421754850036,0.4027160304474199,0.28751895654190796,0.7209213943939901,0.3527254631764387,0
0.19551402031441198,0.3563608302735993,0.18133064837857843,0.2067842868380559,0.17899299159071513,0.37943804907010026,0.31169327647736117,0.281638716662469,0.26102335054031794,0
0.22411739407628767,0.3563608302735993,0.3345690521271202,0.3931989835435966,0.263279433060243,0.39158123913919524,0.3031632078445295,0.2772822698911429,0.20857047202764514,0
0.13694259958366625,0.46958180623955453,0.17093956831029034,0.16975728402782309,0.08643216801694324,0.37715237627801645,0.3118892981964585,0.3168079050675996,0.3154867543708958,0
0.14407246503794352,0.3563608302735993,0.1697497823417261,0.15752971133386753,0.09142297235495801,0.3754445290235849,0.3078583575465743,0.3381047023212487,0.325945303182513,0
0.7109167128303543,0.49706504791835937,0.025588487272348442,0.8803780552547888,0.9708351392946494,0.21725204917622784,0.49165139326481105,0.45959747458425515,0.5010290002831066,1
0.2557751626276692,0.22093147170103472,0.2352826847931559,0.28434945020416014,0.2566744990683456,0.39054534706645266,0.27114489529308533,0.30834882552022047,0.29811495909106617,0
0.1700754517956824,0.3563608302735993,0.23687801538520936,0.2255569125956066,0.07564776707783748,0.37378840647453987,0.31331299378974325,0.34454020471505736,0.3797658416590675,0
0.20240451590519704,0.3563608302735993,0.2851340574538457,0.33368918608428033,0.19328404310416542,0.37953171272580033,0.31816199320757355,0.3448980408395407,0.36716549451735503,0
0.18032949144616614,0.4652742745469628,0.2310751004474772,0.3313607101370105,0.30350134928640105,0.39509432521045307,0.30672752308739915,0.28834467659222435,0.2526409635527009,0
0.2118803826784238,0.32370439954769137,0.21578310074224888,0.19786111889148736,0.044053281654251084,0.37733550969438523,0.30387817949326906,0.3122683793488634,0.2543065480832553,0
0.15735351768543024,0.4107920796494562,0.2000568244483364,0.19042302038830763,0.06782897520468377,0.39074665402795733,0.22778543770286963,0.3293848739699825,0.21042505245518256,0
0.15051071941061783,0.3563608302735993,0.17972212934348467,0.1974849559475318,0.11514739513900936,0.3760237525262475,0.31943379149263346,0.2860964116395597,0.29170352931484306,0
0.17603673300863054,0.3563608302735993,0.3542000495926073,0.29279353411072717,0.14456377247851848,0.4201533140110844,0.18796139972362486,0.33661649239268043,0.07662480202680623,0
0.15366492525021447,0.4566500761027249,0.17193011458578147,0.182993574543645,0.14806727484790982,0.3793909842480818,0.3135828165146362,0.2815152770691395,0.25188451445763355,0
0.21582336079882689,0.3563608302735993,0.19946287349570002,0.3143486726861574,0.34857464934550186,0.3874036536996374,0.31240160994039423,0.3179757268382002,0.3079869689120466,0
0.22624522433884392,0.3563608302735993,0.16661281696142607,0.15572267191302525,0.0643677487303788,0.3748037950604625,0.31483860505769806,0.29982733269531525,0.24750595434181605,0
0.21933971292636378,0.3563608302735993,0.18143285881214077,0.16641280380940932,0.04285561454132565,0.3752418240970698,0.3104730217519046,0.35586474718174865,0.3649785419951234,0
0.21181236983898136,0.46308888734240156,0.15823815563083532,0.14866210256304063,0.12219397731148983,0.38971215992022523,0.30333736259894667,0.29337241283738735,0.1806973012797391,0
0.19182631116282534,0.35938594021431836,0.1519477393164349,0.1279594785530883,0.13836540666915387,0.3757096763872333,0.3208641252716246,0.329162960094334,0.3286620028248595,0
