A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,labels
0.07394696409075363,0.32174494901034545,0.06884291783266613,0.3936145634729996,0.2868254019872595,0.22539625960027188,0.4006106626739607,0.4168948553766951,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.19410875386535037,0.2356753895681695,0.060851344206467595,0.22334381001930315,0.42049833584612345,0.14453780808247768,0.13454949129402666,0.09698032366179332,0.27029413471455127,0.556553778369802,0
0.05837918217691079,0.32174494901034545,0.07121976824244071,0.3127777758561813,0.35651292625087433,0.21226696254768618,0.3577209414724987,0.40893601439129407,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.14616293415709264,0.27516009584636003,0.041489552868046065,0.17381837537849573,0.42049833584612345,0.12526610033814728,0.12798610147480588,0.0826128683044906,0.27284331404936724,0.4389453100452697,0
0.14400198270304654,0.3056270307942587,0.06884291783266613,0.33972337172845407,0.37509626605450497,0.21226696254768618,0.4006106626739607,0.45668906030370016,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.36306068998016333,0.13696362387269315,0.16872418166338743,0.2976319619805143,0.5024203406486634,0.1895051261525818,0.1870566098477932,0.1508582812516785,0.27539249338418326,0.556553778369802,0
0.13232614626766448,0.3056270307942587,0.06884291783266613,0.3936145634729996,0.5005338097290116,0.18600836844251473,0.5550136589992238,0.3793746050169474,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.14387979988527086,0.31746513828727846,0.08021313554488912,0.22334381001930315,0.42049833584612345,0.1895051261525818,0.1870566098477932,0.14726641741235286,0.2677449553797353,0.4389453100452697,0
0.06227112765537146,0.35398078544251904,0.06884291783266613,0.3127777758561813,0.20784620782182933,0.31073669044207897,0.3491429972322063,0.429401605496611,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.22378949939903375,0.2300347172427137,0.09127701630970142,0.27286924466011053,0.5024203406486634,0.13169000291959077,0.12470440656519544,0.07902100446516491,0.2855892107234471,0.4389453100452697,0
0.14011003722458581,0.32174494901034545,0.06884291783266613,0.5283425428343635,0.34257542139815134,0.23196090812656472,0.4692342165962999,0.3839225141514623,0.5210941601124643,0.43429765399750414,0.31232178296273055,0.3584944214365198,0.13696362387269315,0.1631922412809813,0.22334381001930315,0.42049833584612345,0.21520073647835558,0.1903383047574036,0.1760013281269583,0.36206459076792646,0.556553778369802,0
0.10508252791843942,0.3378628672264323,0.06884291783266613,0.3936145634729996,0.2543045573309059,0.2713487992843219,0.3491429972322063,0.3782376277333187,0.4743973371330986,0.43429765399750414,0.31232178296273055,0.3310968101746582,0.13414328770996525,0.12723462879534136,0.3966828312621291,0.5024203406486634,0.19592902873402523,0.16080305057090993,0.14008268973370147,0.3697121287723744,0.556553778369802,0
0.12454225531074303,0.4184524583068662,0.06884291783266613,0.47445135108981795,0.2868254019872595,0.2713487992843219,0.3491429972322063,0.45782603758732887,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.22378949939903375,0.2666990873581763,0.12723462879534136,0.24810652733970684,0.42049833584612345,0.20556488260619044,0.2034650843958452,0.1688176004483069,0.28813839005826314,0.556553778369802,0
0.08951474600459652,0.4023345400907794,0.08627315417101297,0.36666896760072687,0.31934624664361305,0.23852555665285757,0.3491429972322063,0.37710065044969,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.35621128716469797,0.15670597701178843,0.17978806242819978,0.322394679300918,0.42049833584612345,0.20556488260619044,0.17392983020935154,0.14726641741235286,0.3136301834064229,0.4389453100452697,0
0.11675836435382159,0.3378628672264323,0.06884291783266613,0.3936145634729996,0.31934624664361305,0.21883161107397903,0.4263444953948379,0.3645939003297741,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.15301233697255806,0.3202854744500064,0.09404298650090448,0.19858109269889945,0.42049833584612345,0.17344536969897317,0.17392983020935154,0.13289896205505008,0.27029413471455127,0.4389453100452697,0
0.09340669148305725,0.37009870365860587,0.08706543764093783,0.3936145634729996,0.3286379165454284,0.22539625960027188,0.3491429972322063,0.3964292642713782,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.29913293036915306,0.14542463236087685,0.09957492688331065,0.24810652733970684,0.42049833584612345,0.1509617106639211,0.17392983020935154,0.12212337053707306,0.30598264540197495,0.556553778369802,0
0.05448723669845007,0.3378628672264323,0.06884291783266613,0.33972337172845407,0.38438793595632026,0.25165485370544327,0.3491429972322063,0.40097717340589306,0.5911393945815129,0.43429765399750414,0.31232178296273055,0.2763015876509351,0.1679873216627,0.09404298650090448,0.24810652733970684,0.42049833584612345,0.13490195421031248,0.08532406764987055,0.04669422991123379,0.36716294943755845,0.4389453100452697,0
0.15956976461688943,0.4184524583068662,0.06884291783266613,0.4475057552175452,0.31934624664361305,0.21883161107397903,0.5035459935574695,0.35890901391163055,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.17812681396259783,0.3484888360772853,0.15212836051616901,0.17381837537849573,0.42049833584612345,0.2280485416412425,0.22971864367272848,0.1939606473235867,0.27029413471455127,0.4389453100452697,0
0.17902949200919305,0.3056270307942587,0.06884291783266613,0.4205601593452724,0.37509626605450497,0.21226696254768618,0.5164129099179081,0.3952922869877495,0.42770051415373295,0.43429765399750414,0.31232178296273055,0.23748830502996454,0.22439404491725792,0.10234089707451371,0.24810652733970684,0.5843423454512032,0.2280485416412425,0.21331016912467643,0.18318505580560956,0.2804908520538152,0.556553778369802,0
0.16735365557381088,0.32174494901034545,0.06884291783266613,0.47445135108981795,0.37045043110359727,0.2057023140213933,0.4306334675149841,0.3907443778532346,0.4043521026640501,0.43429765399750414,0.31232178296273055,0.15072920270073625,0.3597701807281969,0.13000059898654442,0.22334381001930315,0.42049833584612345,0.22162463905979907,0.2198735589438972,0.18318505580560956,0.2677449553797353,0.4389453100452697,0
