A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,labels
0.5254108316913335,0.5698646331705587,0.037917796324788304,0.40473049499269437,0.34547820893990255,0.35328120999310153,0.13280463436198114,0.642466249299852,0.3600524078609529,0.2949228133501902,0.22018092563589592,0.5368352252309567,0.36237543709702713,0.4213775095981618,0.4943348477286378,0.2901437866223438,0.5540892209646749,0.6584063739020004,0.6485880993016405,0.33638623517983524,0.6247918607733821,0
0.6748846639338145,0.3069065891931701,0.037917796324788304,0.4574612322666422,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5424683506737261,0.28218999643570597,0.6522907024740665,0.26989449535047594,0.30932592999952474,0.6318817316133281,0.3154269364468822,0.3193509429009108,0.1665663195052502,0.5865433654938532,0.7000427615556225,0.6178356289818131,0.21098923209850673,0.45758641958550106,0
0.26095712849309793,0.3069065891931701,0.037917796324788304,0.5936969005263062,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6757988821752273,0.256235859293957,0.2949228133501902,0.35316472462239756,0.32475028899826586,0.5045326034352957,0.17808360088040875,0.3193509429009108,0.1665663195052502,0.27822899246665894,0.4970653717442145,0.32568716094345307,0.21383916398671873,0.45758641958550106,0
0.4449249220223053,0.3639227137262239,0.04014754256883253,0.5162134458704173,0.30042173695344704,0.35328120999310153,0.13280463436198114,0.6091336164244767,0.47252033547519834,0.2949228133501902,0.24006635352172795,0.42115253274039804,0.4660317042186813,0.3232751270506807,0.46517086359068327,0.1665663195052502,0.47295385964172904,0.5803381470514588,0.47944951254258994,0.2537382104216869,0.45758641958550106,0
0.4449249220223053,0.35517615244387357,0.037917796324788304,0.6034940985225552,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6035781776119141,0.26488723834120664,0.6619492940720091,0.2587089421646954,0.318966154373738,0.5785727942364773,0.26441369752219207,0.3193509429009108,0.1665663195052502,0.4323861789802561,0.6063608893349727,0.47944951254258994,0.21383916398671873,0.45758641958550106,0
0.41043096073557894,0.45360820506282057,0.037917796324788304,0.4827619183936191,0.4099390753636669,0.35328120999310153,0.13280463436198114,0.4091378191722248,0.507125851664197,0.2949228133501902,0.1990526585071994,0.5406913149806419,0.36533704472907436,0.43314979550385946,0.6109907842804558,0.1665663195052502,0.5865433654938532,0.5491108563112422,0.43332080706284887,0.5985799688953404,0.45758641958550106,0
0.5024148575001826,0.46979009512984876,0.037917796324788304,0.4648871499351732,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.642466249299852,0.28218999643570597,0.2949228133501902,0.29226560172203697,0.3710233659944893,0.5667263637082882,0.35466788946587463,0.3776789111768198,0.1665663195052502,0.5378621487000858,0.6636109223587031,0.5640188059221152,0.23378868720420282,0.45758641958550106,0
0.3529410252577016,0.3069065891931701,0.037917796324788304,0.4165780510053331,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.43691501323503756,0.40330930309720114,0.2949228133501902,0.4115781690370291,0.34017464799700703,0.5163790339634847,0.22517274450319963,0.3776789111768198,0.41372125373943736,0.3918184983187831,0.5595199532246478,0.4179445719029352,0.21953902776314277,0.6247918607733821,0
0.387434986544428,0.3069065891931701,0.037917796324788304,0.44161118876023026,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5313574730486009,0.28218999643570597,0.4011673209275588,0.3109081903650045,0.3421026928718497,0.5134174263314375,0.22517274450319963,0.34851492703886533,0.1665663195052502,0.4080455705833723,0.5751335985947561,0.4410089246428057,0.21383916398671873,0.6247918607733821,0
0.3529410252577016,0.7034674945204444,0.037917796324788304,0.38046536052049945,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.44247045204760016,0.4292634402389501,0.2949228133501902,0.22639512185021843,0.37487945574417464,0.5045326034352957,0.28011007872978905,0.3193509429009108,0.1665663195052502,0.44861325124484525,0.5907472439648643,0.46407327738267623,0.2280888234277788,0.45758641958550106,0
0.4449249220223053,0.4297825789171713,0.03831824195050167,0.35258823819074814,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.7202423926757278,0.29084137548295563,0.3818501377316736,0.2587089421646954,0.3343905133724791,0.5844960095005718,0.3036546505411845,0.3193509429009108,0.1665663195052502,0.47295385964172904,0.6271790831617837,0.5178901004423742,0.21953902776314277,0.45758641958550106,0
0.3529410252577016,0.32365684932192595,0.037917796324788304,0.5176154629007177,0.2512520191693835,0.35328120999310153,0.13280463436198114,0.43691501323503756,0.3600524078609529,0.2949228133501902,0.37677867023682304,0.34595878262153495,0.5193406415955321,0.2408691257107966,0.3193509429009108,0.1665663195052502,0.3593643537896048,0.5439063078545394,0.39488021916306465,0.21953902776314277,0.45758641958550106,0
0.536908818786909,0.3069065891931701,0.037917796324788304,0.5633235660458833,0.2981408554337187,0.35328120999310153,0.13280463436198114,0.5091357177983508,0.2994927545302053,0.3625329545357884,0.3183652258221915,0.3941599044926011,0.48380135001096486,0.2918823646354868,0.4360068794527288,0.1665663195052502,0.5459756848323803,0.6427927285318921,0.5563306883421584,0.23948855098062685,0.6247918607733821,0
0.3529410252577016,0.3069065891931701,0.03997508563472416,0.5777288718356897,0.3164497386758019,0.35328120999310153,0.13280463436198114,0.4146932579847874,0.6368965373729418,0.2949228133501902,0.47372013118025413,0.5541876291045404,0.36533704472907436,0.4606184626171542,0.6693187525563649,0.1665663195052502,0.375591426054194,0.5387017593978367,0.4025683367430215,0.282237529303807,0.45758641958550106,0
0.21496518011079607,0.3722306502767449,0.03817326105325142,0.49374761808598766,0.24675162126780648,0.35328120999310153,0.13280463436198114,0.6757988821752273,0.29084137548295563,0.2949228133501902,0.33079361825083653,0.399944039117129,0.48083974237891763,0.29973055523928527,0.46517086359068327,0.1665663195052502,0.23766131180518602,0.4970653717442145,0.3026228082035825,0.27083780175095895,0.29038097839762,0
0.5484068058824845,0.5089147146294942,0.03835668471090796,0.6164753890488779,0.36784088322186076,0.35328120999310153,0.13280463436198114,0.6091336164244767,0.34274964976645356,0.3335571797419606,0.3258222612793785,0.4597134302372509,0.4334540202661614,0.3585919847677739,0.4360068794527288,0.1665663195052502,0.6271110461553262,0.6323836316184865,0.5486425707622016,0.3734353497265914,0.6247918607733821,0
0.16897323172849427,0.3069065891931701,0.037917796324788304,0.6318845869181804,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6757988821752273,0.26488723834120664,0.2949228133501902,0.3283079397651075,0.31318201974921,0.5104558186993903,0.16238721967281175,0.3193509429009108,0.1665663195052502,0.24577484793748058,0.4814517263741062,0.29493469062362565,0.21098923209850673,0.45758641958550106,0
0.42192894783115437,0.48879757160688286,0.04218575471728893,0.42858304023528027,0.36406497986049724,0.35328120999310153,0.13280463436198114,0.48691396254810054,0.37735516595545215,0.2949228133501902,0.24628054973605043,0.5464754496051699,0.3771834752572634,0.4606184626171542,0.6401547684184103,0.1665663195052502,0.45672678737713984,0.5647245016813506,0.47944951254258994,0.3506358946208953,0.45758641958550106,0
0.5943987542647863,0.42320372642725307,0.043602879057233375,0.40734774636884313,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5369129118611635,0.3514010288137032,0.2949228133501902,0.3233365827936495,0.5368352252309567,0.3860682981534052,0.4527702720133557,0.5526628160045468,0.2901437866223438,0.5459756848323803,0.6792245677288115,0.5870831586619858,0.23378868720420282,0.45758641958550106,0
0.5024148575001826,0.33086106958843103,0.037917796324788304,0.4272849584941848,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6813543209877899,0.26488723834120664,0.2949228133501902,0.327065100522243,0.3478868274963776,0.5608031484441938,0.29973055523928527,0.4068428953147743,0.1665663195052502,0.5378621487000858,0.6375881800751892,0.5332663356022879,0.2280888234277788,0.45758641958550106,0
0.536908818786909,0.34839521551433833,0.037917796324788304,0.44344103586072103,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5480237894862886,0.28218999643570597,0.372191546133731,0.327065100522243,0.372951410869332,0.5193406415955321,0.295806459937386,0.4068428953147743,0.1665663195052502,0.49729446803861277,0.6427927285318921,0.5332663356022879,0.21668909587493074,0.6247918607733821,0
0.3414430381621262,0.43206651869591,0.037917796324788304,0.6260577796165614,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5369129118611635,0.29084137548295563,0.2949228133501902,0.3059368333935465,0.3864477249932305,0.4897245652750594,0.2840341740316883,0.4068428953147743,0.1665663195052502,0.5622027570969694,0.5855426955081616,0.4486970422227625,0.34493603084447133,0.45758641958550106,0
0.5829007671692108,0.37554679546309505,0.037917796324788304,0.5556417549576502,0.3146162122728402,0.35328120999310153,0.13280463436198114,0.48691396254810054,0.3340982707192039,0.2949228133501902,0.4128210082798936,0.43464884686429656,0.4334540202661614,0.30757874584308376,0.4068428953147743,0.2901437866223438,0.513521540303202,0.6427927285318921,0.5486425707622016,0.23948855098062685,0.6247918607733821,0
0.536908818786909,0.4899844636142798,0.037917796324788304,0.482500996899557,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5258020342360384,0.31679551262470457,0.2949228133501902,0.26368029913615343,0.37487945574417464,0.551918325548052,0.3428956035601769,0.34851492703886533,0.1665663195052502,0.5297486125677912,0.6636109223587031,0.5640188059221152,0.22238895965135477,0.45758641958550106,0
0.6173947284559372,0.3970485470681416,0.037917796324788304,0.4538563150366901,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5702455447365388,0.2735386173884563,0.3045814049481328,0.29102276247917247,0.3478868274963776,0.6022656552928554,0.35466788946587463,0.34851492703886533,0.1665663195052502,0.6433381184199154,0.7260655038391364,0.6562762168815973,0.21668909587493074,0.45758641958550106,0
0.4794188833090317,0.3069065891931701,0.03841881045918416,0.4345595118735773,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.7480195867385404,0.28218999643570597,0.4494602789172718,0.27113733459334044,0.3073978851246821,0.5933808323967136,0.2604896022202928,0.3193509429009108,0.1665663195052502,0.4404997151125507,0.6063608893349727,0.4871376301225468,0.21383916398671873,0.45758641958550106,0
0.6173947284559372,0.42191263862875605,0.037917796324788304,0.46213715543820055,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6035781776119141,0.2735386173884563,0.3432157713399032,0.294751280207766,0.40380012886681427,0.5163790339634847,0.35466788946587463,0.4360068794527288,0.1665663195052502,0.5540892209646749,0.7000427615556225,0.6178356289818131,0.22523889153956678,0.6247918607733821,0
0.4679208962134562,0.5298736142881252,0.037917796324788304,0.6469431965111443,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.4702476461104129,0.3600524078609529,0.2949228133501902,0.33949349295088804,0.5098425969831597,0.3682986523611216,0.37428836597537085,0.5234988318665923,0.1665663195052502,0.5622027570969694,0.6636109223587031,0.5793950410820289,0.26228800608632297,0.6247918607733821,0
0.237961154301947,0.3069065891931701,0.037917796324788304,0.5170357073286763,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.4591367684852878,0.32544689167195423,0.2949228133501902,0.314636708093598,0.34017464799700703,0.5163790339634847,0.22517274450319963,0.4068428953147743,0.2901437866223438,0.3106831369958373,0.50747446865762,0.3410633961033667,0.21668909587493074,0.45758641958550106,0
0.387434986544428,0.4634292340971583,0.037917796324788304,0.3228175743805045,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.5646901059239763,0.29084137548295563,0.2949228133501902,0.294751280207766,0.3478868274963776,0.5578415408121464,0.295806459937386,0.3776789111768198,0.1665663195052502,0.46484032350943444,0.6167699862483782,0.5025138652824604,0.21953902776314277,0.45758641958550106,0
0.4794188833090317,0.3069065891931701,0.03842459584200115,0.5112046778802554,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.753575025551103,0.2389331011994577,1.0,0.24255203200745692,0.3170381094988953,0.5993040476608081,0.28795826933358754,0.34851492703886533,0.1665663195052502,0.44861325124484525,0.6115654377916755,0.4948257477025036,0.21098923209850673,0.29038097839762,0
0.4449249220223053,0.38178681299061473,0.037917796324788304,0.4044572235560932,0.27651694735542215,0.35328120999310153,0.13280463436198114,0.5424683506737261,0.4638689564279487,0.2949228133501902,0.5383477718092082,0.5522595842296978,0.35941382946497985,0.44884617671145643,0.46517086359068327,0.41372125373943736,0.4242726428479615,0.6011563408782699,0.4948257477025036,0.28793739308023103,0.45758641958550106,0
0.4679208962134562,0.34590806229501486,0.037917796324788304,0.5779503420337834,0.2546106976994201,0.35328120999310153,0.13280463436198114,0.5591346671114137,0.28218999643570597,0.2949228133501902,0.34943620689380406,0.38066359036870256,0.5311870721237211,0.3271992223525799,0.3776789111768198,0.1665663195052502,0.44861325124484525,0.6063608893349727,0.4871376301225468,0.22238895965135477,0.45758641958550106,0
0.513912844595758,0.3069065891931701,0.037917796324788304,0.5119691442177231,0.3102430780311865,0.35328120999310153,0.13280463436198114,0.6313553716747269,0.30814413357745496,0.6039977444843534,0.29102276247917247,0.4577853853624083,0.42753080500206686,0.34681969886207614,0.4068428953147743,0.5372987208565309,0.48106739577402363,0.6167699862483782,0.5102019828624174,0.24518841475705086,0.6247918607733821,0
0.55990479297806,0.530688714829726,0.04054325026275122,0.42041073249920663,0.23079783109903715,0.35328120999310153,0.13280463436198114,0.6091336164244767,0.3514010288137032,0.2949228133501902,0.4003926158512486,0.4751377892359921,0.4097611592097833,0.3585919847677739,0.2901869587629563,0.1665663195052502,0.513521540303202,0.6688154708154059,0.5640188059221152,0.2508882785334749,0.6247918607733821,0
