A0,A1,A2,A3,A4,A5,A6,labels
0.11721986510203013,0.250815906717069,0.45551917897253946,0.20330074049512542,0.4098594701640524,0.08945024160537968,0.1214780518878647,0
0.13783012707179387,0.18279366922006848,0.4637429326536723,0.16112116412003238,0.41686083471380536,0.10351456455468222,0.16869505631929246,0
0.15696133672426377,0.2490319952263979,0.5016380228977813,0.14282170298136654,0.38924192113557676,0.1029376996980926,0.14240112438964858,0
0.12726927661874665,0.18679318213601157,0.4487006420409231,0.15034002827930915,0.4234065572882829,0.10481854743981041,0.16074574095145264,0
0.34171198680039705,0.35331840671540404,0.3786598319245744,0.5645852584843866,0.3598284791624175,0.18430694722138577,0.03855342341917971,0
0.1430914036367203,0.20532866062617236,0.4488684360146318,0.24743409219435483,0.42143127421964416,0.10846084531339373,0.14314218105167634,0
0.20115935634809767,0.33155468652921705,0.48742407057948367,0.020833539168000043,0.27765369927424266,0.07002331140009047,0.21630392840969823,0
0.12052797818404044,0.24566670029920662,0.4747073212387135,0.139825760778415,0.4028225555261187,0.10337817402657383,0.13383712552278954,0
0.12104911264523054,0.33238643872968854,0.09498354958538949,0.11018554549158267,0.2212787700014664,0.06921480623674624,0.3062018058424602,0
0.17924019852232165,0.058228373361060654,0.09498354958538949,0.263441591405825,0.28047116893893975,0.11905011647931801,0.39771537524965067,0
0.2486950604047629,0.30463343685444916,0.3951008678939145,0.14369247596951565,0.24454004389747377,0.06794972819078342,0.2818821774506943,0
0.11359470835711909,0.20810246266096696,0.4593973923042637,0.19974115395374178,0.43457929908640824,0.1089420132092778,0.12377493955236953,0
0.0825375183514055,0.3082018147071725,0.09498354958538949,0.29335270106347516,0.36066565870380257,0.06226783294440529,0.16036662146242725,0
0.16848786145330225,0.22882746362148174,0.49437064864255287,0.16402450761024154,0.39079360737884955,0.10092180297444453,0.1579217441728204,0
0.1306481670322302,0.23144867602643668,0.4463519886513533,0.14732395592141356,0.39469961072953413,0.10140878423710041,0.16209926403946442,0
0.12271334948733796,0.17987560062615274,0.45039244904856435,0.13128654905116943,0.4199912452955871,0.10686842999997076,0.1708112525314255,0
0.17925183315215287,0.2510078922149763,0.43651408467768404,0.1516099534826336,0.37110186275947726,0.10437315410867609,0.17688104423364373,0
0.100256574808111,0.15416619004800247,0.44597618561932806,0.17492469893877644,0.44527887421790147,0.10391836995429496,0.158178370376649,0
0.12791984633680903,0.19129096955230385,0.4631304615375179,0.20881007632965665,0.4334171616967224,0.10484180090689774,0.1384946417015622,0
0.11654360224309047,0.19051581423271832,0.444333838543331,0.18786493768406487,0.43258198497720673,0.09293378984788601,0.14590908819965126,0
0.20663684311738761,0.2864702770610972,0.4898799641946745,0.06430604663778212,0.2992300992726659,0.07426572759735076,0.22538395102550854,0
0.1438209918823864,0.26144058392495995,0.4637392347148578,0.1301736390564082,0.36568673313024336,0.07205485949581655,0.17169364759944955,0
0.12404454505052677,0.20057396776036823,0.4607281880351378,0.17253266138414491,0.4187174505866855,0.10201024410695549,0.1525614158418778,0
0.10726353062396339,0.1594585532822235,0.45856258261688654,0.16325093451310774,0.4420618415902706,0.10257995405059517,0.15621515220394727,0
0.12840025959358986,0.21152324472628178,0.45326852096155446,0.20560650595713978,0.42416562677676356,0.10976795847293752,0.13584302235141957,0
0.1330075730067531,0.21006004889396465,0.4500721150987568,0.15913690598983793,0.41082783453787936,0.10416297854077135,0.15767398626113274,0
