A0,A1,A2,A3,A4,A5,A6,A7,A8,labels
0.060626884577957285,0.031219063413146814,0.03875601122559953,0.13872995940670071,0.19937771128453807,0.050657118002620204,0.18267265570811705,0.0958861955113379,0.17124791052378033,0
0.04613978688901028,0.22240395976494004,0.06637241216984863,0.1488276119631846,0.1531788574054079,0.011665149367786282,0.19958535183624534,0.010643875815381907,0.08383014482628001,0
0.04003740564510773,0.15037796424595856,0.011983711297213089,0.062472879283411935,0.12657717091368373,0.017411114915943705,0.19782819908454527,0.006802831381105441,0.07432948285288152,0
0.06026764947888978,0.14247751655539334,0.009935007789963115,0.05514496967778998,0.1161731801450261,0.0032328124823415468,0.2013689385579124,0.13084883118054377,0.20996798322530144,0
0.020656402816401746,0.13573073688597717,0.043754480782847785,0.10653914936836358,0.11760790887875366,0.0008512100625572476,0.20136147247479197,0.20954753108298355,0.2430095193324987,0
0.05499066279879758,0.22586851357614451,0.01786604025150593,0.09742063837396818,0.19184657405892433,0.026735734237593553,0.18947526636100093,0.03281530331292711,0.185660249540924,0
0.11174365453113616,0.2317923971745313,0.02946096045581489,0.09717347114061362,0.18637708112072157,0.02429341613502545,0.193307384862096,0.006162166377688929,0.06658437528309154,0
0.029743435418723783,0.13573073688597717,0.01160677126023819,0.048649207905169,0.09666566915316308,0.0011369309227163241,0.20108724525963803,0.03921311658842441,0.2002800157445702,0
0.044942849385479156,0.16486351673080832,0.03398806382078116,0.10192844606598524,0.13806700025058466,0.01673848039098588,0.19797066002192473,0.01942761393118897,0.12989463042474259,0
0.013432469592969395,0.13573073688597717,0.01991818438789665,0.0644270792484476,0.1014378345704757,0.004893564982016176,0.19969169307420423,0.025454283342638093,0.16907998590508905,0
0.06981314914554637,0.014040543197810722,0.15893259960628386,0.2339486861610598,0.20567154497065027,0.14234494202766776,0.12786413952087353,0.021483633114567018,0.08516140505677923,0
0.08888722519796127,0.13573073688597717,0.029030499521095085,0.06401059701603297,0.072503270554319,0.003885803698163436,0.1955625455365333,0.10168458199053515,0.19476915980999385,0
0.12050606783622804,0.17725342722143655,0.05743059932518042,0.14857064514789084,0.180642467881557,0.03392935214389029,0.19296455039664603,0.0076865072478868365,0.09058531546407907,0
0.07867556365594612,0.19609774724800938,0.0629841570504688,0.14735549698743405,0.1777872739315746,0.023533279596643905,0.19631117170888138,0.045210330137647484,0.15018274817523167,0
0.03218884950852162,0.025256455293770394,0.01960011733844116,0.04994874135454638,0.051918297980664996,0.007893038761894478,0.11045767297664398,0.4080741513140918,0.20200302767939807,0
0.10444433578370249,0.13573073688597717,0.017693244210215207,0.07684369398659172,0.1371172311109307,0.006379313454843373,0.20035597268589425,0.07349679463331994,0.17940191048756207,0
0.032677316934448516,0.23513238710988588,0.004509517927135789,0.03251501287415791,0.08606402678524014,0.006806704241497992,0.19819181751111434,0.04160935098051329,0.15915701708491903,0
0.07059546626707024,0.13573073688597717,0.04403967070940283,0.10913739963529008,0.15294656583513735,0.008441265662324707,0.19275570185530363,0.04035747683590631,0.1500657443370967,0
0.0949011438371684,0.13573073688597717,0.017002060045052315,0.05762072517047689,0.0833326763917275,0.0033262670136852447,0.19781851335509174,0.042179321914587294,0.1320804409804736,0
0.05284832928508668,0.19012255365931136,0.011101381068675498,0.06257958584230508,0.1359831682693272,0.0038625888782755106,0.20133624922100665,0.14241614827671223,0.20657810132468712,0
0.034068102928268736,0.13573073688597717,0.011114761293111728,0.0522878471213038,0.10780208022379466,0.005223334474783111,0.19937388007650927,0.01757778578339325,0.14458966661343098,0
0.059273022106096904,0.13573073688597717,0.009217445468054511,0.05228321954094363,0.12099402264577745,0.001619680126026763,0.20178603028250636,0.16611486223067798,0.22110943150630347,0
0.035965818108995774,0.17821444075066226,0.017176002962723286,0.06309243063045486,0.09362640790627039,0.005745370296365423,0.1913649925345966,0.07179866417598837,0.1544003514955182,0
0.0663977233642622,0.05102568778631165,0.02767909685303599,0.08488425096767868,0.11474207389192652,0.005933469862636814,0.19989872554127408,0.025019809374803907,0.14830671211239715,0
0.08873106946967284,0.2556231446872006,0.029973996489912575,0.12192122648554356,0.22422792839262382,0.0299066405335673,0.1910397134537812,0.06097363480791627,0.15751946018261434,0
0.04738749423523616,0.13651619925338324,0.00782322608179949,0.043612494999046306,0.10700966258641947,0.00479653893992049,0.19889806861710313,0.02959872315784283,0.15852305998317728,0
0.040322024460214746,0.13573073688597717,0.10717789148695163,0.15565819278539378,0.12705511195154062,0.0011166923617883893,0.20095346112156073,0.5116394901077601,0.2340481680440067,0
0.10337278440682664,0.2417091015912893,0.1152717803944897,0.19514533599865996,0.16913905424230108,0.021520138036106418,0.18465056237694621,0.06171739532912394,0.17588533653291624,0
