A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,labels
0.06509308346114503,0.11085688377610683,0.10761705621623442,0.05190032841628083,0.1348259854294248,0.012222771649710161,0.1330234133809267,0.05408318076508438,0.15057113672097316,0.061842787359393414,0.20632955964833893,0.08084602481076936,0.20673372074551055,0.0,0.15613537804137534,0.09315520054839013,0.1871019148888364,0.10902724788792076,0.20993575732289546,0.0974825402343597,0.21160934862314193,0.1564232347845837,0.1811919243953346,0.09829045973369271,0.20447424769220093,0.10595666486752532,0.1935702386097552,0.150764568742065,0.1993444827493734,0.11434132448535193,0.20972072350991777,0.054351952448047566,0
0.876367054951147,0.633739272636012,0.9062910734828218,0.5741435208868518,0.9034371627532362,0.5061073827140583,0.8957204896650166,0.4775523034777684,0.9014659168301407,0.479388823062286,0.9162312444461241,0.47274435213486543,0.9102789000595745,0.5165607027003287,0.9364175174465531,0.4763775390328501,0.8747685254312642,0.5322829737228053,0.9006379414253166,0.5186744459383628,0.8994606259993744,0.5460125944603411,0.8876348884228237,0.5736830421561285,0.8761659738025959,0.6012172272984599,0.8560211242400184,0.661159653564489,0.8488566615778466,0.690302100320954,0.847483760456782,0.6195536394673401,1
0.0319589515173829,0.10725919004576444,0.08939780155796938,0.08914098838458037,0.11624386662463794,0.10445568751629065,0.12046253180263719,0.041584865148398015,0.17422395104071986,0.10807519373561465,0.18554804640055822,0.10013074935924253,0.18431861707367858,0.09881899177255668,0.1926976204073442,0.14520912121821425,0.20535601067800419,0.12199476151142931,0.18275314646250593,0.13105022717349518,0.18018641839934846,0.13861177374763117,0.15179082954783366,0.1618405449223018,0.17603058881172945,0.15302495470284685,0.1651583532776423,0.11664798463772755,0.17027403255772058,0.17181236897151436,0.16318508910868734,0.15037478994399484,0
0.08664607574494526,0.12158843235966452,0.10220598588582795,0.0838264877792782,0.12758728767952804,0.09972169917984557,0.14885062317687142,0.049132863211614,0.20328075845061994,0.11162114084208016,0.2003160846323881,0.1026518144913105,0.20117775200047497,0.09097988676294316,0.20625678112912518,0.09119728877699679,0.20005166492219134,0.1228929492903389,0.20406287295816294,0.13200116349688246,0.20433421921747832,0.14110609608340477,0.20777841851901485,0.13551353104730512,0.20593638945963585,0.14734732556526878,0.20901136302188342,0.15982341573832715,0.2063340643293575,0.1568026682512958,0.2004129409211413,0.1431726456072729,0
0.02860980184220449,0.1792261566967546,0.05560135938221493,0.1947511146127852,0.0,0.2061137810432378,0.010079947458801801,0.14504375489187038,0.0,0.14409989806350706,0.0,0.0824559143607867,0.0,0.06784998867188358,0.03486865486337952,0.00208714309742572,0.1597217979851381,0.0,0.08237713257351947,0.027057243250080455,0.18809743389762462,0.09969342375734697,0.1424209329446628,0.13369395630203446,0.2044444514989781,0.20365176846461486,0.17037608992202088,0.2723904127062331,0.1299483784406477,0.31371513680047175,0.03972172992300788,0.2802363423433539,0
0.08575037292483942,0.14717028661399137,0.10327202403063919,0.13547171067420605,0.11333051692066394,0.16077710024055936,0.10773350646023724,0.12519962954267583,0.14672296399980728,0.19802617748176674,0.11857656628210213,0.19262930805585174,0.10870782604821555,0.1961447679763519,0.07872514408268731,0.1870331816105189,0.058720524473321906,0.20345865463056786,0.05269073476304379,0.19793477789860628,0.03648674193634525,0.19281393644694117,0.03327210548246347,0.17502143207411935,0.024372221906522464,0.16236502677656242,0.02661240461050327,0.1412550695954424,0.026368818491814102,0.12874712356722962,0.027289496186959854,0.08696082245273815,0
0.0821366358437218,0.10948745595880766,0.10431334896239895,0.10799625275583657,0.11535916141351067,0.11093712821772123,0.14514712117252904,0.044136393973960325,0.20384867426350167,0.08900316429709074,0.20329548347371013,0.11072973647833634,0.20065368201838507,0.09570305268726129,0.20921402132049033,0.09103717916952303,0.20535601067800419,0.11589519727865377,0.18690600121347367,0.1360837364704006,0.1991614286903856,0.13194657531699264,0.1979235774268062,0.1376258955568773,0.20502228481754955,0.1440823026256524,0.2100490671782416,0.1303714507772289,0.20951626963341782,0.16608393057353776,0.2000774367230957,0.14485559125815461,0
0.08674801634723353,0.12399082245980217,0.10060412034894615,0.08554815341408362,0.127684362565537,0.10299321394201072,0.15114497195812043,0.04546270546941843,0.20372143629449538,0.10863718474303986,0.20185736644296118,0.09126869069343271,0.20183413156384195,0.09199934676207533,0.20867006486505704,0.08799624026757509,0.2051188244856711,0.11797203921388724,0.2050309191816734,0.11570618165835188,0.20506532951697126,0.12513910053523855,0.2104829987970847,0.12774323830703088,0.20880214475781797,0.1381181940559531,0.21359933551714788,0.15057396504568304,0.20778854373328481,0.15150872531778783,0.20517229200416603,0.13755851152574192,0
0.011003858047003684,0.13416464996289193,0.021466795518801693,0.10757621854858565,0.028660256970446288,0.13756855279090474,0.059289660822300104,0.0762854374061208,0.10992739849124002,0.13109845225711264,0.09829024397747746,0.10860621550045631,0.09682063710534869,0.10119994558160478,0.09798747902566485,0.0957226724682371,0.0971015628690409,0.11752700165633723,0.10150081157976118,0.12141788753928642,0.10276173187837018,0.12666953263642747,0.10494134653197931,0.13168186225968884,0.10547213911029417,0.13835973553793762,0.10790391915749313,0.14590786835440986,0.1064236625844371,0.15537055865180163,0.1007528942358892,0.1354641791602003,0
0.09224364567059395,0.15166871298133364,0.09796092988030457,0.14877279390381917,0.11057932640127312,0.17703550560773296,0.09794103059814041,0.1399154236994073,0.1320368059023901,0.20721256894929396,0.11293138953012359,0.19127021082349016,0.08064682446282366,0.19362323716416616,0.0688648872578526,0.1774014450809192,0.049942581796890616,0.1906788912266507,0.037570572961254545,0.176080288694408,0.027401294553210647,0.16555583840348748,0.03114967222317248,0.13849490627284053,0.030082449507727524,0.12365940859948413,0.037913533087046175,0.10611306715553066,0.05183071378805071,0.08704810758371091,0.059528498930755284,0.05969997973862717,0
