A0,A1,labels
0.3819648797146633,0.516753947026336,0
0.7963162531582566,0.32024572568558907,0
0.23009142681747072,0.9250634667594209,0
0.7562434823576459,0.4281813997464508,0
0.3426195690523688,0.7341282216941158,0
0.8268302829741393,0.3167410878480408,0
0.773671695937579,0.35435097438981755,0
0.7999652278044896,0.3006356924644913,0
0.7533170783734651,0.3889369084769472,0
0.3507352737868149,0.5481804155678784,0
0.8981396546707354,0.1577450795465307,0
0.22475029671254615,0.6606502554575453,0
0.3504232816289464,0.5886217907215856,0
0.2982274633913541,0.7529210938365174,0
0.39663915318549336,0.713498389435357,0
0.7701000626850565,0.3977303117960108,0
0.3441458104486388,0.7319935173474901,0
0.8393887890279539,0.2541122998317113,0
0.315193484184046,0.5895079452592571,0
0.3121957578502992,0.8247596002864548,0
0.6681333649405135,0.4882510025871713,0
0.667307461080019,0.45636103228476077,0
0.3078302980999903,0.5144690581506373,0
0.25772791200266176,0.8981988544375974,0
0.7189924422384962,0.4456001225015372,0
0.4156553770084517,0.6759411079968152,0
0.2826897421114505,0.6380814253423817,0
0.3263045892289368,0.5643370978165927,0
0.39787087417484146,0.6989702421471411,0
0.7198413530129469,0.408517192167783,0
0.3232979800885343,0.7799643907279883,0
0.41065865876792307,0.7262961126408098,0
0.6092298979168437,0.559820336617771,0
0.7732784961336968,0.3377715526779226,0
0.30143763578267235,0.8242240610960199,0
0.7210929198481475,0.4345661870158126,0
0.9025566332273934,0.18783366156170833,0
0.26913499746635405,0.7126971099220303,0
0.7488184460797006,0.36587220769886064,0
0.29100744252705296,0.5934874823396924,0
0.34888947346492305,0.5391745277090987,0
0.40711516099845824,0.7147262251353905,0
0.7058919862179955,0.4287638695727678,0
0.3670297860199926,0.7490702115796588,0
0.7244428749090756,0.5078607630619556,0
0.3657237964981973,0.5567971822598691,0
0.3316483669140162,0.7790664217066097,0
0.6824389412449668,0.4696309676397422,0
0.6439096461721214,0.4934340080461062,0
0.36057372136224664,0.7843437866862311,0
0.3180319183933432,0.5714140915772146,0
0.7800715643680532,0.34444297238726895,0
0.6767519726839835,0.45337008930319384,0
0.2840499891066232,0.6482882443276337,0
0.7394607908087546,0.41649247748842716,0
0.2672912101028234,0.6370054825375443,0
0.3908689928116744,0.6071946775618307,0
0.46062967059516935,0.6420584517015406,0
0.4371515848326316,0.6568358600141355,0
0.2590245189430809,0.8262221367587053,0
0.30291652829915827,0.7804836282056151,0
0.24162477884577632,0.9258059545439223,0
0.7507209527487978,0.3885851086468952,0
0.7286185875975631,0.3806993798230288,0
0.38295984284008966,0.46311951979474886,0
0.24788827871478425,0.8540307306671704,0
0.7657123740968534,0.36930534153366207,0
0.4394681308314886,0.3847153645981053,0
0.685198317883725,0.43463263498679255,0
0.36208334179659807,0.4809567718754728,0
0.8184796926138828,0.3223386120720543,0
0.3144046237686745,0.7608913335591183,0
0.47487228722469577,0.33770010713854226,0
0.45722181223900715,0.43885355248884844,0
0.7059587715822992,0.48901638644251755,0
0.3290007348265206,0.5838726345562708,0
0.2644345723750241,0.8848666429267114,0
0.37179043133311307,0.508531055029134,0
0.30635872751697424,0.5977178202218354,0
0.38436210081782185,0.5206060498420679,0
0.3993113529517567,0.477342343563863,0
0.7703537948982258,0.3538568295583068,0
0.6504454540773232,0.5740465230242597,0
0.3330832850650155,0.5838232834319463,0
0.7254851129392178,0.43894436780838586,0
0.7173855072864298,0.3949953279774553,0
0.786754832821375,0.31640176485656657,0
0.4093436616351709,0.506941220157125,0
0.2541356807545606,0.9245519192414513,0
0.31443370820134753,0.5524267806727308,0
0.2900500191140237,0.5766720006200166,0
0.7333174970948719,0.4114522821096712,0
0.807816627692409,0.2811801995637434,0
0.34758459315384027,0.7838658284793072,0
0.8531785292764754,0.2163606932333142,0
0.5649864896010466,0.6801559191039928,0
0.4907223990375684,0.5601822846741582,0
0.8183171718357594,0.28454700711726477,0
0.7116767051838577,0.39651030202842846,0
0.2886523769340018,0.822385902162331,0
0.768653301468574,0.349826972964495,0
0.36885305996369666,0.7296854531380113,0
0.8446068090079903,0.2622731761842205,0
0.3307240891321117,0.7445847668001235,0
