A0,A1,labels
0.07673383449504237,0.187391485230883,0
0.0449753768352948,0.1461031241488091,0
0.15697742598891193,0.10183552533681137,0
0.05431392718063294,0.1388434776606685,0
0.1801449879024602,0.07001996964452076,0
0.175940317920653,0.08073422891835924,0
0.17796567467034763,0.08278499219603902,0
0.0658414217911629,0.1867652406517779,0
0.1972382125425202,0.046841855782944544,0
0.1843701647196062,0.05451228521123903,0
0.19421215266635744,0.05942706077203106,0
0.17770070501403837,0.06751605092110884,0
0.1750860565828668,0.09125385227279192,0
0.07749826162833168,0.17218413200945717,0
0.07911973380831906,0.11223051054271525,0
0.050638758921298294,0.12240056104042847,0
0.06474293786396577,0.132468190162049,0
0.10039679874433924,0.06549085236110573,0
0.06553249926853073,0.185486337637639,0
0.16411937188843118,0.09640832204090667,0
0.15487014513183894,0.10180186275706082,0
0.06410925475677688,0.10700360052212836,0
0.08186583371575347,0.17630043731300865,0
0.03925684494868224,0.16383032604179715,0
0.07736623394853197,0.0985694826306914,0
0.0888980833497234,0.17001642082412113,0
0.051146930974283564,0.22310345325822067,0
0.07189640340734896,0.11064534837758472,0
0.06979722196405574,0.19653658504944085,0
0.17001680112705223,0.08242147010004021,0
0.19461550640678463,0.06319578337135558,0
0.0734440155795572,0.16159909837921205,0
0.06273541136885033,0.12469261067067954,0
0.05420767667835809,0.21184421333656445,0
0.06917238673101356,0.17344179307041896,0
0.09900367627895185,0.17192663685282294,0
0.09248980491508155,0.1462291079483169,0
0.07979966434996953,0.11220055778348888,0
0.18063780651616135,0.05401022008215959,0
0.053396376831874925,0.2033764955401298,0
0.17710747592699855,0.06449890614780268,0
0.1478976351316364,0.0959821212853065,0
0.022779293157824263,0.19123144415000776,0
0.16268323187703718,0.0818449806589836,0
0.2001385013384528,0.046891830858697324,0
0.18470948518090938,0.07283696168909344,0
0.059999146187788135,0.1212024613084912,0
0.032466080006979814,0.17025299525140633,0
0.06358520018054704,0.11734307854311311,0
0.08955455129962792,0.1614306941001198,0
0.1879328563777375,0.06975719570265607,0
0.06878317334591993,0.20605790769838536,0
0.07102048543706285,0.087496970798191,0
0.07200168042004598,0.17476888700403023,0
0.09694770979314982,0.1489599896989072,0
0.0625160568189921,0.11819842515011679,0
0.08431017617342255,0.08909457202544539,0
0.08386543831563237,0.09834090504355186,0
0.05805715670257296,0.11876304998667704,0
0.048621818130878305,0.1255557481667627,0
0.017169465346022768,0.2551910709835435,0
0.06309291049918238,0.21345302252926607,0
0.09672094506094711,0.07845636329114082,0
0.02429087885297596,0.17115617304930972,0
0.0817594423684504,0.10415742023634925,0
0.18962106904907663,0.04091922945429514,0
0.22036234690816886,0.011233388963865972,0
0.05005904323094687,0.14060732781991753,0
0.0863068863809563,0.08730619488778663,0
0.048052824001175984,0.19914040922542803,0
0.057546398930791984,0.15010017382010177,0
0.13407503203843768,0.12235815182834296,0
