A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,labels
0.09301235122589313,0.08729921833319937,0.09300234128410474,0.1291105558551257,0.03679888016006003,0.051421189193753665,0.03412852969814995,0.10329647254258059,0.045505911413194725,0.011759496756263116,0.10474811973537264,0.05428650754377403,0.10541460304666567,0.1360501767488812,0.09921668087293732,0.05140628698799689,0.013593434343434341,0.07296427160362386,0.06649153161877122,0.00783681685746188,0.08742610061009654,0.0761063493729651,0.08723448785071622,0.1215103637329766,0.057529661688226874,0.06046650295310119,0.027707667731629394,0.06741157707833262,0.045539949461617824,0.012295061507613614,0
0.05168433316943252,0.056700622962643304,0.05191526230325395,0.06076639912242359,0.1138416420270793,0.12184672656089537,0.026387536514118796,0.0726171387356561,0.19194598723911455,0.058142358613835654,0.2302863774280106,0.11209945997957771,0.19921176833153162,0.2302374873342485,0.10233925422189001,0.04734276303763878,0.019356060606060606,0.10631269380197231,0.23482167317735347,0.13899083810804228,0.04586530575300479,0.04622566857888148,0.04411624515591342,0.05549053961311732,0.09095273204877402,0.06276169743692309,0.017316293929712463,0.048132463257203724,0.15136901398677977,0.06096301330858411,0
0.06189478468926396,0.13456801619954223,0.06251837945960255,0.07808698794591726,0.05704385678307178,0.07571889507826343,0.0879746835443038,0.07903446727508617,0.10903170754640139,0.025942956632201586,0.11175411143056067,0.1307688741138523,0.11562859195133521,0.11088941891236831,0.08520920494599704,0.10417791802331408,0.07553030303030302,0.13559961555359581,0.0592870315788141,0.049329080022845584,0.07169237112848323,0.1704305497144028,0.07548527705855007,0.09207072630464339,0.09547372707338911,0.12514525938417437,0.15391373801916935,0.13969425648707634,0.10636125091286028,0.052229616444049054,0
0.0824777583879718,0.0409077995455821,0.08512502547219482,0.10886711766766746,0.10623579445600309,0.14071177584714867,0.09203992210321325,0.157506010994082,0.06808779226485524,0.04661215566619051,0.07962907634043011,0.014914787513937149,0.07461669757075373,0.09715032088321982,0.0990402642995502,0.05026850028189661,0.0454040404040404,0.10362665357043217,0.06814256287792805,0.036798966113299234,0.08193413843255226,0.031923804267183345,0.0828115223980668,0.11034569136806915,0.13067290262217793,0.11951719628208235,0.1295527156549521,0.13797723957367472,0.09237235157907453,0.06174365213446434,0
0.15103364716398293,0.0656937585195809,0.15231977971537564,0.24403987961101595,0.07104756436981804,0.09500184102592105,0.1345180136319377,0.2568620186440301,0.07424648704258087,0.015460953952524198,0.054225236535114046,0.011450574002355086,0.03033008919020188,0.11477940449893448,0.10022225534124414,0.05297751624880202,0.062373737373737366,0.18568712904994794,0.02176359387070391,0.04600420330561948,0.13937709418146121,0.048864703064968665,0.13470765037581994,0.22480627553187657,0.10370839658250941,0.09568586658416144,0.15551118210862622,0.2532599947267369,0.055803544081515,0.041690992294665996,0
0.012122885296561775,0.17306302327862885,0.010478080397429382,0.012737849697277641,0.04131764842287591,0.05850553259660827,0.0,0.0,0.09238042166588402,0.06878814258538304,0.15162560888285043,0.11427755829524305,0.1352768759511575,0.1021162599299,0.19312322288692124,0.04031015758755235,0.0,0.0,0.13718568826085079,0.16424341416697447,0.01702508275038722,0.16089597350660406,0.015332946902517991,0.019001122615614867,0.08788491399635665,0.04934228447787242,0.0,0.0,0.11343172720656725,0.10775255293478034,0
0.06724311643774711,0.13961294590221454,0.06927036444123959,0.08476263155497213,0.0741570138179933,0.12449340541645623,0.11742940603700097,0.12705184660959365,0.11062840619247839,0.044777805197246945,0.0959763902958689,0.11479615313230626,0.09644812423722296,0.09143949097953763,0.03143743337759145,0.15310274638562563,0.08699494949494949,0.13287464720275802,0.1394370945233374,0.10519250453623967,0.06070844677339468,0.13825135501308206,0.06212565320413721,0.0760650035918086,0.06059747974064422,0.13270796917761055,0.12492012779552718,0.11968727680048372,0.12187068278292715,0.061255752868289215,0
0.043791492073943755,0.10561450660159669,0.0431626891789096,0.05131224438959998,0.050109113409443434,0.061530308431534946,0.05688899707887049,0.054125099918087866,0.0593059497114317,0.034394071292691536,0.10491899758159674,0.10400938052139205,0.10112628709432347,0.09466735135987972,0.10103377157882505,0.04864309070175337,0.05901515151515151,0.12476462234907405,0.0862288598532372,0.08955734046928382,0.04452942306116969,0.11552160637484747,0.04239242272308594,0.05415925076743728,0.07868145983910454,0.05994766588587708,0.07468051118210862,0.07177877227111497,0.07496225403865636,0.05852351697770841,0
0.09755032967915153,0.16911481742436354,0.09707853962487083,0.13593053770437635,0.04737995633982198,0.06238600159536289,0.029357351509250243,0.09918713058312097,0.06922829129776738,0.008647652210733853,0.08578067880449765,0.09042219579033664,0.07017244285650823,0.11908321833939062,0.07658243450736504,0.0364200106590762,0.014345959595959596,0.08221618795670652,0.012082546942011468,0.017014575729805023,0.09514453394069927,0.169068467399003,0.09220181828215326,0.1341273512022623,0.08174927789152192,0.07211835234415108,0.03563897763578275,0.11050496895924902,0.05625970384239931,0.018784121747742993,0
0.14147147828033124,0.04628174640277652,0.14556779473373854,0.22307475022257886,0.07183051926684056,0.14972640382887095,0.1736854917234664,0.333982545828409,0.08622172688815842,0.017622867005207654,0.11403248271354867,0.04722324586297346,0.09473279785628608,0.1749500326145426,0.06181636731485997,0.06988177588229172,0.04237373737373737,0.16453618423154018,0.04615382838097551,0.03943688483109847,0.14204885956513136,0.0615490946271295,0.14491449372808785,0.22317242103945104,0.08255659843163174,0.1473936963346319,0.13650159744408946,0.256432743371066,0.08796280722385943,0.03781219312857359,0
