A0,A1,A2,A3,A4,A5,A6,A7,labels
0.6176376786586739,0.4183324989494508,0.38424585077992734,0.5730145821995124,0.9994029471407544,0.0003990493474973888,0.5631394319916214,0.48166285540573983,0
0.513480590905427,0.4896705583618179,0.5009314773031004,0.6561559184899151,0.0007608743100594745,0.0003990493474973888,0.5163957380803306,0.470232209482449,0
0.3355455659936298,0.32601265735697577,0.38424585077992734,0.4566167113929484,0.0007608743100594745,0.0003990493474973888,0.4976982605158142,0.5045241472523216,0
0.48310144031072993,0.45190335043762336,0.43229287346594003,0.6478417848608753,0.0007608743100594745,0.0003990493474973888,0.5257444768625887,0.470232209482449,0
0.4744216829979593,0.41413614251342923,0.4254290130822239,0.45245964457842824,0.9994029471407544,0.0003990493474973888,0.5631394319916214,0.48166285540573983,0
0.513480590905427,0.4854742019257962,0.4254290130822239,0.5522292481269118,0.0007608743100594745,0.0003990493474973888,0.5911856483383957,0.470232209482449,0
0.5829186494075919,0.4896705583618179,0.49406761691938433,0.6062711167156738,0.0007608743100594745,0.0003990493474973888,0.40421087269323236,0.470232209482449,0
0.4223431391213357,0.46868877618171,0.5009314773031004,0.7559255220383986,0.0007608743100594745,0.0003990493474973888,0.46030330538678166,0.5235752237911397,0
0.4657419256851887,0.3721725781532133,0.5215230584542486,0.50234444635267,0.0007608743100594745,0.0003990493474973888,0.31072348487065116,0.470232209482449,0
0.3615848379319413,0.3427980831010622,0.5146591980705325,0.5647004485704722,0.0007608743100594745,0.0003990493474973888,0.4976982605158142,0.599779529946412,0
0.45272228971603273,0.43931428112955867,0.37738199039621123,0.5272868472397909,0.0007608743100594745,0.0003990493474973888,0.5163957380803306,0.5007139319445579,0
0.4744216829979593,0.4435106375655803,0.5283869188379646,0.49403031272362974,0.0007608743100594745,0.0003990493474973888,0.5163957380803306,0.470232209482449,0
0.6610364652225271,0.48127784548977454,0.3430626884776308,0.5771716490140326,0.0007608743100594745,0.0003990493474973888,0.33876970121742556,0.470232209482449,0
0.5178204695618123,0.35538715240912694,0.5146591980705325,0.4857161790945895,0.0007608743100594745,0.0003990493474973888,0.4976982605158142,0.470232209482449,0
0.4570621683724181,0.35538715240912694,0.5283869188379646,0.5771716490140326,0.0007608743100594745,0.0003990493474973888,0.5257444768625887,0.470232209482449,0
0.5221603482181976,0.42252885538547236,0.5009314773031004,0.6145852503447141,0.0007608743100594745,0.0003990493474973888,0.5257444768625887,0.470232209482449,0
0.5698990134384361,0.49806327123386074,0.46661217538452004,0.5979569830866335,0.0007608743100594745,0.0003990493474973888,0.5350932156448469,0.470232209482449,0
