A0,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,labels
0.13455224878989236,0.25958075090266514,0.19015455772869116,0.18800132610920434,0.2515430296045069,0.22076222953700936,0.28526692477941906,0.12882045052477994,0.3927144153072548,0.22174879654607918,0.41618100737705965,0.20485398233737445,0.4633733660589673,0.17336789443059847,0.40259535712396505,0.2565690627010268,0.45957331077152125,0.29390797814413483,0.45763829742041506,0.35079937087519764,0.4610959850096037,0.2953118502430118,0.4600291791183089,0.27757503679911305,0.41255398668035964,0.2839185270137005,0.32913078301611004,0.30130814585365556,0.3488327326555623,0.28268232573236834,0.3354323737683546,0.27889928996557334,0
0.204654204201201,0.2394123814266063,0.2412680706106014,0.15868849134967491,0.29890266987537173,0.1529399090982786,0.33448039416856834,0.04461075251548022,0.42676966322924675,0.14718082270576963,0.4211452658276534,0.08942668183705871,0.4768048826545891,0.05641451346277038,0.3879599329245126,0.12743425983832057,0.43872116163424135,0.17100590790007075,0.4698748442585188,0.19341317932215352,0.43538196148419583,0.11217668990368375,0.4492489434246406,0.0518347892343402,0.35325349917444465,0.08202618988383915,0.25129622750823005,0.14431805280937382,0.219155210610536,0.08789057598153642,0.231188219488926,0.11358730446177862,0
0.17953683570684242,0.3098411572135479,0.18913460440206653,0.273731329138787,0.2342931554333149,0.33452213886185533,0.24016689000111416,0.3061023385467587,0.32900133742885324,0.40569851024506726,0.2961713828647167,0.3973440181428143,0.3075174623092989,0.3689659423315123,0.2091740916170175,0.4332967220163923,0.2547885731323014,0.46140637132864504,0.2264544946520119,0.4713915824472127,0.24841719729205874,0.4054365124240966,0.18797220912947998,0.37620813089897776,0.10903487829953487,0.3429388260300134,0.013774654583746208,0.3336405250355578,0.00847634646722703,0.26468676104274497,0.028285391181053145,0.24106416731136276,0
0.06604363514770173,0.2884880842480516,0.149688853896087,0.20691412771432538,0.12179493895907992,0.26142306600124393,0.24920049896404026,0.12614814417383055,0.31417709062258636,0.20359502444283706,0.3390191640689183,0.1766529422159298,0.39105392904042324,0.16628663645565803,0.3682485305244517,0.22171012110015292,0.3956649483910289,0.29990419058952755,0.38296877281748787,0.3268231554475849,0.3845053092572368,0.32419539991422297,0.3899769734552764,0.2594502028571335,0.3242654347485747,0.27834947053117165,0.2283256886635342,0.31131062109770274,0.24614684222367417,0.276410083163977,0.23069415152069797,0.27410864520653444,0
0.204654204201201,0.30324716009368136,0.2412680706106014,0.35415856713733473,0.30075807716853564,0.3818049152762563,0.33448039416856834,0.09092990752284966,0.4063268046784206,0.19196057513660184,0.4500837568448141,0.20321566231087337,0.49284109536040743,0.16943777279109376,0.3248972148522603,0.22951801097465013,0.4992326477802961,0.3072412340316742,0.5029695271077592,0.2892814243544335,0.5017605471362472,0.28272988865311277,0.37491595216435547,0.21307272155018994,0.4570212522568652,0.2939311289837597,0.3849228370098214,0.3216256114886784,0.3863966560012247,0.3976600009872465,0.3793646462821878,0.27745843955712957,0
0.13977190428234604,0.2928831353227752,0.2128252240157899,0.1877603987002219,0.27256277641910365,0.22364251342110358,0.30454190714346085,0.12265245191769933,0.3826797129093611,0.2477790572364299,0.4249509258129527,0.20407937914492835,0.46755672589526776,0.17737309899097728,0.43523767316453993,0.2737820930223966,0.4898053193823181,0.30853540978950933,0.47580925832840826,0.3534839515432038,0.4774653173096517,0.29453873351671567,0.48829009459850103,0.3081108466165082,0.42346475797806044,0.29655888126522184,0.32994685296569193,0.30425215797026167,0.3460866256097576,0.29083878731318574,0.33911485493832516,0.2905742009527729,0
0.1902480566906265,0.3193642413780428,0.2315268867405172,0.28181893157364823,0.2528078563269025,0.3482091393597411,0.23290388715631102,0.30076019107212093,0.3243947853604491,0.41035228996756135,0.27688244918855826,0.40190480862105143,0.3049999195290253,0.38924771633263394,0.18386513495792162,0.42636862260773295,0.22806926493162738,0.45316462194920304,0.21963566996922823,0.46491428479813257,0.23490641184200436,0.3977349927052116,0.1866348259993225,0.3546883129557815,0.09839748378824639,0.31903400206971316,0.007235328892769351,0.3025542253566951,0.0002688804651590493,0.2383840821260404,0.029891112077794137,0.21461871114724876,0
0.11557699681221373,0.24022775289295772,0.13615999149947577,0.15147484128073027,0.02237562137498561,0.17197148659930314,0.16983982209347512,0.13700253980411678,0.31741120014122276,0.16496730901763104,0.30537297594848745,0.12431353004433601,0.3016167857220171,0.12498164460978292,0.27777177482129356,0.19914620115740028,0.3382104609802702,0.2409725383691118,0.3323348509266073,0.2835884944956466,0.3511040035091727,0.22162173915132832,0.32550428382803104,0.2212792501982923,0.2544267783797728,0.22817648351504433,0.16397674290296674,0.26925245205661347,0.15560685542696234,0.23620067968934397,0.17281073942944358,0.22772167311032981,0
0.1816104671001444,0.28763577957939157,0.2073401416814974,0.22533090230095315,0.30075807716853564,0.2578419281108159,0.22938612665672922,0.2941632429216222,0.377371067781484,0.30618869580349845,0.27962521216351716,0.2950826869489127,0.40889659258464395,0.2775712568974901,0.3420257726109923,0.3575866440700996,0.36943172197683666,0.32620760289649886,0.3857219487126383,0.4493020895421973,0.39095598379013274,0.4100455652377972,0.3677362146953741,0.415671843945379,0.2922378254604464,0.41493877055413614,0.19680687092743965,0.4229820367526864,0.18126951228197835,0.39324227127568,0.1954227230092345,0.40131854846267595,0
0.07082620166999865,0.31813692265517235,0.005074582600367028,0.1421141028317363,0.20802708454839278,0.22259123241160295,0.20681383011774604,0.11520746558940853,0.3517932200988737,0.22792994766931482,0.3374309271569154,0.26029637720909155,0.4365836208951589,0.1604137442385355,0.3515268020912926,0.2830509561305973,0.38800346398300445,0.3233088926175861,0.4139005154258121,0.34982035653252197,0.4230545789601964,0.2584394277334074,0.4123278923863044,0.27545852854029,0.34871139449353467,0.29011234739573993,0.2849058207615912,0.3613687797916927,0.23642527065140734,0.2456493590388184,0.24248060347461178,0.27691720640878015,0
0.00498840493266145,0.23560257955769592,0.0733736794350835,0.20231288660944519,0.10155525064837315,0.2633809355802279,0.15580161252647737,0.1496269686078178,0.321855299826185,0.2292871134594166,0.30948813851151036,0.1865445564345114,0.356073751621358,0.15826449562851383,0.2950922725695265,0.2342897219066773,0.372648216298322,0.309563853534372,0.3727631646362862,0.3443432723555848,0.3750832292846691,0.25557958002020575,0.3887207609775273,0.26975657434469813,0.29929094654988436,0.277128022008533,0.21061546350440197,0.31131062109770274,0.20346317034879485,0.27209420312875787,0.2007758238344845,0.2740263631400624,0
0.19957685674554254,0.26287348793925513,0.2412680706106014,0.18544088188041064,0.29825303124752656,0.22014728666693584,0.32210022238370684,0.13204989823672067,0.42870788821789835,0.22872498703480348,0.44578329997539085,0.204447258537211,0.49119706663686136,0.17492351869745912,0.4314489446761286,0.26959757709376464,0.48698946278328453,0.3106125821657211,0.49870399020719036,0.3549890897353881,0.5017605471362472,0.2969629903900278,0.5016658585346571,0.30039475745245253,0.4503569337081025,0.2994627464311118,0.37566614911205726,0.32741012752036025,0.38240752778861914,0.29365238462228144,0.37360121782230776,0.29321271255097636,0
0.204654204201201,0.25624255761708,0.2412680706106014,0.17482590368465517,0.30075807716853564,0.20521005305452564,0.33448039416856834,0.10445660950408528,0.43300260640084504,0.34975685303227616,0.4500837568448141,0.16831967424291824,0.49284109536040743,0.1353642047619073,0.44411489767896195,0.32309444883653393,0.4992326477802961,0.2641236793160898,0.5019964868598841,0.3078248810576318,0.49466819090775205,0.2369335553765562,0.5129621076614931,0.0613864553022795,0.4312630839371261,0.23149217806787764,0.3481458588070276,0.26678218901624284,0.3389657011595209,0.22810575228798644,0.32491668137679,0.2354379024550412,0
0.204654204201201,0.30867065880192146,0.2412680706106014,0.1723127001242894,0.30075807716853564,0.2234209531223271,0.33448039416856834,0.09569765704566902,0.43300260640084504,0.22057079455665093,0.4500837568448141,0.1934702858631371,0.49284109536040743,0.15448219348948003,0.44411489767896195,0.24380508667159334,0.4992326477802961,0.31187227361652925,0.5029695271077592,0.32486319956864573,0.5017605471362472,0.27660653051120976,0.5129621076614931,0.2263883916194782,0.4570212522568652,0.26652107535504427,0.3849228370098214,0.32783013195349336,0.3863966560012247,0.24629228512076112,0.3793646462821878,0.26385629972411817,0
0.204654204201201,0.29608495986137484,0.2412680706106014,0.24101716625244674,0.30075807716853564,0.3134083467162069,0.33448039416856834,0.14064861092317046,0.43300260640084504,0.2766490641674556,0.4500837568448141,0.22430817579013573,0.49284109536040743,0.2798542469603188,0.44411489767896195,0.24636028677169192,0.4992326477802961,0.27603902163822674,0.5029695271077592,0.4123616428484844,0.5017605471362472,0.37663506364417365,0.5129621076614931,0.25308401266130354,0.4570212522568652,0.32981176432119547,0.3849228370098214,0.3230189911246651,0.3863966560012247,0.35129930143488464,0.3793646462821878,0.32048098937981073,0
0.07235347185060459,0.2275142082521121,0.09717510879293406,0.15622016642431566,0.22718896331744734,0.13174924909387098,0.2716203592147082,0.14393722408937573,0.29536435771250474,0.17547078683211484,0.34722505478093335,0.2339370190142297,0.38461448641361795,0.1416195506072324,0.3236683816586071,0.27054550622893847,0.40429479885806013,0.24448588070856384,0.4174306149297311,0.38010620376706383,0.40868123143188667,0.30153783449902494,0.45617937103265327,0.32772842597837754,0.3626475355608652,0.2533612544904467,0.20289832709463543,0.25898125359705454,0.2705201952088701,0.28516066785682065,0.2649774440957055,0.1832070751489556,0
0.1885378190341409,0.3623999451142506,0.17894766315219823,0.3404847556608709,0.16682178597540978,0.4205711851040145,0.13589812361984363,0.3622577503256117,0.20561595130157026,0.43962541545010236,0.13134700681869163,0.38798480080871633,0.13877871179102336,0.305631152232915,0.0412412049332646,0.31029439939392256,0.1315554477172823,0.28688535044252805,0.15028392346515337,0.2654266221228613,0.23560935962914323,0.12887281837924128,0.24857962959442048,0.07884467246982658,0.2452494184092494,0.06903484467753661,0.22844842213880118,0.14059772918128938,0.2868381539304897,0.12870046817296743,0.3266668543489875,0.196688534617808,0
0.13228294384599693,0.2608222747033466,0.15732213422448033,0.17550380727659592,0.20997353967955015,0.20861032539493202,0.2828725024660371,0.1460942979427712,0.37196905921484713,0.2456985176011089,0.37825676060006713,0.2336605382287253,0.41399506238513517,0.1648811780305456,0.3489147491906918,0.2490677968385414,0.39845801990632107,0.2795543924663274,0.4364501574492433,0.3730334032993089,0.4036686977846052,0.3321797115919892,0.4210208827323281,0.2679948014408409,0.34585815084868304,0.28258008150613473,0.2371947971657185,0.2977828953746092,0.27441675801543736,0.2537485301766904,0.233700429496865,0.2679905164417467,0
0.1885657723985114,0.26212061881527204,0.14244844447868987,0.28749017381842107,0.2818447343896794,0.1295924274098632,0.318352634864819,0.16763298852233302,0.42590138324878146,0.2442472908156536,0.44942402766598216,0.21609829593627486,0.47617500177014616,0.18139707428157464,0.41204422899842263,0.20739699238258125,0.4752684359553453,0.27052761797986,0.47444021332849096,0.3947066223893284,0.4615845014763539,0.2744262957314484,0.48309710547894436,0.2749299966691328,0.431289409109151,0.2770999427321505,0.3817877503433537,0.3299918609316098,0.3386086631648015,0.2547797581497074,0.34972266169684757,0.2505339189171117,0
0.18019246916207765,0.25810342281032106,0.2412680706106014,0.2043867519534312,0.30075807716853564,0.22394320239801455,0.3181767468398399,0.1274670407584781,0.42102034267042376,0.22036251663836798,0.4500837568448141,0.19742556057146807,0.49284109536040743,0.1844942447676321,0.44411489767896195,0.26779390643487155,0.48298688307272303,0.3085820650284281,0.49691819734917164,0.3484655394401973,0.5000354229797367,0.27907183783016587,0.5057282564242395,0.29382620145009847,0.45089356221476373,0.29290389545609996,0.3584403981973998,0.3134405013984252,0.3863966560012247,0.29569998749051474,0.37488663194303656,0.2891918622360426,0
0.1373704561614265,0.1538694028487599,0.19128028399289165,0.20971786138552295,0.24865410631249843,0.254830516702956,0.23030777990761966,0.13909551774872567,0.43300260640084504,0.27148914670805885,0.3929622054442787,0.2635844420879409,0.43103749990006357,0.24669105934673102,0.3391153782049715,0.29279278176712986,0.4315096826301083,0.2941331403841344,0.42263524881371417,0.4263029612636722,0.42617753736315045,0.3850640884830838,0.5023905965025892,0.41810499517205746,0.3439728635290544,0.3952715773878946,0.19645804947141784,0.5103648548100851,0.24329494614239705,0.3819114947820367,0.23405004538963645,0.3685739429875357,0
0.2038943809333122,0.3242451061139026,0.22103521869429932,0.2965273136886837,0.2439196187368389,0.3614258894275707,0.22498892603225198,0.3187316978049818,0.314942670820416,0.42168663990766847,0.2670435251388172,0.38779057876931244,0.281242714095035,0.37890504398222397,0.1765067399256381,0.4025882270094824,0.2263679786789409,0.4250375983471004,0.209230173675091,0.4370798278074557,0.23573672860892297,0.3637680295150799,0.19473836279809467,0.3189671769429796,0.11955077201686232,0.28781452661177215,0.029917336409644626,0.28451394015534187,0.04563474517691182,0.22771532852865492,0.07119812513333107,0.2134027650538286,0
